customer_id_pref,geolocation_id_pref
CUS21048,GEO5507
CUS21049,GEO5256
CUS21050,GEO9972
CUS21051,GEO377
CUS21052,GEO16827
CUS21053,GEO3611
CUS21054,GEO5061
CUS21055,GEO5699
CUS21056,GEO17482
CUS21057,GEO7783
CUS21058,GEO10514
CUS21059,GEO4360
CUS21060,GEO17105
CUS21061,GEO4088
CUS21062,GEO9372
CUS21063,GEO7771
CUS21064,GEO17306
CUS21065,GEO10934
CUS21066,GEO8729
CUS21067,GEO13624
CUS21068,GEO1927
CUS21069,GEO1676
CUS21070,GEO7570
CUS21071,GEO8309
CUS21072,GEO14177
CUS21073,GEO4008
CUS21074,GEO9086
CUS21075,GEO16509
CUS21076,GEO16754
CUS21077,GEO18444
CUS21078,GEO473
CUS21079,GEO18274
CUS21080,GEO16935
CUS21081,GEO7126
CUS21082,GEO2904
CUS21083,GEO18295
CUS21084,GEO4427
CUS21085,GEO4321
CUS21086,GEO872
CUS21087,GEO4523
CUS21088,GEO9290
CUS21089,GEO6575
CUS21090,GEO18082
CUS21091,GEO2058
CUS21092,GEO12793
CUS21093,GEO2440
CUS21094,GEO5275
CUS21095,GEO4973
CUS21096,GEO1002
CUS21097,GEO9941
CUS21098,GEO5091
CUS21099,GEO4462
CUS21100,GEO7462
CUS21101,GEO5745
CUS21102,GEO15735
CUS21103,GEO2946
CUS21104,GEO4104
CUS21105,GEO11304
CUS21106,GEO14397
CUS21107,GEO16274
CUS21108,GEO13040
CUS21109,GEO5872
CUS21110,GEO15551
CUS21111,GEO7317
CUS21112,GEO3816
CUS21113,GEO5888
CUS21114,GEO11370
CUS21115,GEO5909
CUS21116,GEO1790
CUS21117,GEO13522
CUS21118,GEO4031
CUS21119,GEO7763
CUS21120,GEO12149
CUS21121,GEO3462
CUS21122,GEO8169
CUS21123,GEO5931
CUS21124,GEO3845
CUS21125,GEO18818
CUS21126,GEO5379
CUS21127,GEO4822
CUS21128,GEO10076
CUS21129,GEO14963
CUS21130,GEO1991
CUS21131,GEO2701
CUS21132,GEO4177
CUS21133,GEO2091
CUS21134,GEO4370
CUS21135,GEO4834
CUS21136,GEO6586
CUS21137,GEO474
CUS21138,GEO17688
CUS21139,GEO4356
CUS21140,GEO14445
CUS21141,GEO17492
CUS21142,GEO4860
CUS21143,GEO15289
CUS21144,GEO409
CUS21145,GEO5465
CUS21146,GEO10241
CUS21147,GEO10809
CUS21148,GEO6679
CUS21149,GEO4541
CUS21150,GEO3029
CUS21151,GEO6034
CUS21152,GEO6489
CUS21153,GEO8193
CUS21154,GEO18377
CUS21155,GEO3232
CUS21156,GEO5540
CUS21157,GEO4646
CUS21158,GEO6136
CUS21159,GEO209
CUS21160,GEO8956
CUS21161,GEO2335
CUS21162,GEO13019
CUS21163,GEO6922
CUS21164,GEO16241
CUS21165,GEO3859
CUS21166,GEO12199
CUS21167,GEO9232
CUS21168,GEO2480
CUS21169,GEO5103
CUS21170,GEO3964
CUS21171,GEO16972
CUS21172,GEO7775
CUS21173,GEO16704
CUS21174,GEO17065
CUS21175,GEO17292
CUS21176,GEO7833
CUS21177,GEO16395
CUS21178,GEO11204
CUS21179,GEO18196
CUS21180,GEO10989
CUS21181,GEO2317
CUS21182,GEO6139
CUS21183,GEO6371
CUS21184,GEO4062
CUS21185,GEO3444
CUS21186,GEO12553
CUS21187,GEO9545
CUS21188,GEO6654
CUS21189,GEO16115
CUS21190,GEO10514
CUS21191,GEO3002
CUS21192,GEO14356
CUS21193,GEO10186
CUS21194,GEO4366
CUS21195,GEO18137
CUS21196,GEO7091
CUS21197,GEO12723
CUS21198,GEO18102
CUS21199,GEO8299
CUS21200,GEO3826
CUS21201,GEO5201
CUS21202,GEO3296
CUS21203,GEO5217
CUS21204,GEO7789
CUS21205,GEO1463
CUS21206,GEO13756
CUS21207,GEO1670
CUS21208,GEO7840
CUS21209,GEO2115
CUS21210,GEO7693
CUS21211,GEO4319
CUS21212,GEO9175
CUS21213,GEO5506
CUS21214,GEO4612
CUS21215,GEO095
CUS21216,GEO14483
CUS21217,GEO8764
CUS21218,GEO3534
CUS21219,GEO15319
CUS21220,GEO3550
CUS21221,GEO4588
CUS21222,GEO5253
CUS21223,GEO18014
CUS21224,GEO10209
CUS21225,GEO183
CUS21226,GEO6838
CUS21227,GEO6470
CUS21228,GEO4284
CUS21229,GEO16457
CUS21230,GEO4809
CUS21231,GEO8927
CUS21232,GEO11076
CUS21233,GEO4585
CUS21234,GEO079
CUS21235,GEO18482
CUS21236,GEO6382
CUS21237,GEO2471
CUS21238,GEO2383
CUS21239,GEO3268
CUS21240,GEO7495
CUS21241,GEO15742
CUS21242,GEO8546
CUS21243,GEO10986
CUS21244,GEO17571
CUS21245,GEO4243
CUS21246,GEO2180
CUS21247,GEO16032
CUS21248,GEO423
CUS21249,GEO16723
CUS21250,GEO8154
CUS21251,GEO3338
CUS21252,GEO8545
CUS21253,GEO4910
CUS21254,GEO8196
CUS21255,GEO10441
CUS21256,GEO4536
CUS21257,GEO4546
CUS21258,GEO10071
CUS21259,GEO15842
CUS21260,GEO2128
CUS21261,GEO17289
CUS21262,GEO989
CUS21263,GEO9300
CUS21264,GEO1376
CUS21265,GEO17156
CUS21266,GEO3480
CUS21267,GEO18432
CUS21268,GEO3491
CUS21269,GEO12121
CUS21270,GEO17269
CUS21271,GEO16628
CUS21272,GEO8095
CUS21273,GEO6395
CUS21274,GEO2063
CUS21275,GEO8090
CUS21276,GEO8015
CUS21277,GEO1913
CUS21278,GEO817
CUS21279,GEO10155
CUS21280,GEO5970
CUS21281,GEO5188
CUS21282,GEO6189
CUS21283,GEO9319
CUS21284,GEO7665
CUS21285,GEO6605
CUS21286,GEO6664
CUS21287,GEO16833
CUS21288,GEO7843
CUS21289,GEO4364
CUS21290,GEO10568
CUS21291,GEO8097
CUS21292,GEO6397
CUS21293,GEO16250
CUS21294,GEO4833
CUS21295,GEO15394
CUS21296,GEO7028
CUS21297,GEO11084
CUS21298,GEO6378
CUS21299,GEO4106
CUS21300,GEO6216
CUS21301,GEO18006
CUS21302,GEO1292
CUS21303,GEO2626
CUS21304,GEO3063
CUS21305,GEO18444
CUS21306,GEO4565
CUS21307,GEO4591
CUS21308,GEO9722
CUS21309,GEO17843
CUS21310,GEO8877
CUS21311,GEO1432
CUS21312,GEO4829
CUS21313,GEO4734
CUS21314,GEO15829
CUS21315,GEO7639
CUS21316,GEO4941
CUS21317,GEO6609
CUS21318,GEO4170
CUS21319,GEO9622
CUS21320,GEO7128
CUS21321,GEO4354
CUS21322,GEO2307
CUS21323,GEO6004
CUS21324,GEO18751
CUS21325,GEO8130
CUS21326,GEO1847
CUS21327,GEO3848
CUS21328,GEO15874
CUS21329,GEO4616
CUS21330,GEO3459
CUS21331,GEO1547
CUS21332,GEO3766
CUS21333,GEO2596
CUS21334,GEO659
CUS21335,GEO12115
CUS21336,GEO5764
CUS21337,GEO6667
CUS21338,GEO17828
CUS21339,GEO6549
CUS21340,GEO17322
CUS21341,GEO309
CUS21342,GEO1976
CUS21343,GEO5036
CUS21344,GEO3137
CUS21345,GEO14028
CUS21346,GEO13905
CUS21347,GEO10885
CUS21348,GEO3034
CUS21349,GEO6397
CUS21350,GEO2975
CUS21351,GEO10292
CUS21352,GEO16332
CUS21353,GEO7663
CUS21354,GEO16739
CUS21355,GEO3611
CUS21356,GEO10168
CUS21357,GEO13015
CUS21358,GEO10384
CUS21359,GEO9337
CUS21360,GEO2933
CUS21361,GEO5135
CUS21362,GEO6899
CUS21363,GEO5073
CUS21364,GEO15146
CUS21365,GEO7128
CUS21366,GEO17483
CUS21367,GEO8741
CUS21368,GEO10186
CUS21369,GEO18908
CUS21370,GEO6671
CUS21371,GEO196
CUS21372,GEO4172
CUS21373,GEO17749
CUS21374,GEO210
CUS21375,GEO833
CUS21376,GEO8685
CUS21377,GEO8878
CUS21378,GEO9384
CUS21379,GEO17042
CUS21380,GEO3979
CUS21381,GEO16381
CUS21382,GEO2547
CUS21383,GEO8868
CUS21384,GEO12699
CUS21385,GEO7783
CUS21386,GEO7801
CUS21387,GEO6604
CUS21388,GEO116
CUS21389,GEO5986
CUS21390,GEO16361
CUS21391,GEO5097
CUS21392,GEO4171
CUS21393,GEO8220
CUS21394,GEO6017
CUS21395,GEO7230
CUS21396,GEO956
CUS21397,GEO4027
CUS21398,GEO1300
CUS21399,GEO4350
CUS21400,GEO9537
CUS21401,GEO4818
CUS21402,GEO8821
CUS21403,GEO1449
CUS21404,GEO7847
CUS21405,GEO10044
CUS21406,GEO4280
CUS21407,GEO9969
CUS21408,GEO9537
CUS21409,GEO8071
CUS21410,GEO15540
CUS21411,GEO4177
CUS21412,GEO8694
CUS21413,GEO6520
CUS21414,GEO4735
CUS21415,GEO5600
CUS21416,GEO16973
CUS21417,GEO4107
CUS21418,GEO5568
CUS21419,GEO17637
CUS21420,GEO3704
CUS21421,GEO9111
CUS21422,GEO6402
CUS21423,GEO7222
CUS21424,GEO3958
CUS21425,GEO6642
CUS21426,GEO1009
CUS21427,GEO1651
CUS21428,GEO9067
CUS21429,GEO6181
CUS21430,GEO3852
CUS21431,GEO4098
CUS21432,GEO7049
CUS21433,GEO8064
CUS21434,GEO4349
CUS21435,GEO5774
CUS21436,GEO2217
CUS21437,GEO1188
CUS21438,GEO6952
CUS21439,GEO18876
CUS21440,GEO1761
CUS21441,GEO9414
CUS21442,GEO2667
CUS21443,GEO18448
CUS21444,GEO6387
CUS21445,GEO5667
CUS21446,GEO3227
CUS21447,GEO7451
CUS21448,GEO14565
CUS21449,GEO16235
CUS21450,GEO8118
CUS21451,GEO2556
CUS21452,GEO9558
CUS21453,GEO4087
CUS21454,GEO11054
CUS21455,GEO1118
CUS21456,GEO17084
CUS21457,GEO7729
CUS21458,GEO186
CUS21459,GEO195
CUS21460,GEO18271
CUS21461,GEO3762
CUS21462,GEO4370
CUS21463,GEO7518
CUS21464,GEO7417
CUS21465,GEO6165
CUS21466,GEO18407
CUS21467,GEO4973
CUS21468,GEO3114
CUS21469,GEO11659
CUS21470,GEO2967
CUS21471,GEO3004
CUS21472,GEO2786
CUS21473,GEO2700
CUS21474,GEO2228
CUS21475,GEO4514
CUS21476,GEO3153
CUS21477,GEO12440
CUS21478,GEO4104
CUS21479,GEO13476
CUS21480,GEO4905
CUS21481,GEO11821
CUS21482,GEO7381
CUS21483,GEO2044
CUS21484,GEO14689
CUS21485,GEO6451
CUS21486,GEO7776
CUS21487,GEO3849
CUS21488,GEO4899
CUS21489,GEO10726
CUS21490,GEO7018
CUS21491,GEO6444
CUS21492,GEO1067
CUS21493,GEO4286
CUS21494,GEO9286
CUS21495,GEO5678
CUS21496,GEO9586
CUS21497,GEO17141
CUS21498,GEO6838
CUS21499,GEO15543
CUS21500,GEO6419
CUS21501,GEO6659
CUS21502,GEO088
CUS21503,GEO7447
CUS21504,GEO834
CUS21505,GEO3159
CUS21506,GEO6668
CUS21507,GEO168
CUS21508,GEO10973
CUS21509,GEO4481
CUS21510,GEO4475
CUS21511,GEO13692
CUS21512,GEO6419
CUS21513,GEO2699
CUS21514,GEO3276
CUS21515,GEO14801
CUS21516,GEO1234
CUS21517,GEO5529
CUS21518,GEO6407
CUS21519,GEO1102
CUS21520,GEO15879
CUS21521,GEO14140
CUS21522,GEO2433
CUS21523,GEO5934
CUS21524,GEO16906
CUS21525,GEO6516
CUS21526,GEO6614
CUS21527,GEO1925
CUS21528,GEO6654
CUS21529,GEO6478
CUS21530,GEO11477
CUS21531,GEO5275
CUS21532,GEO2683
CUS21533,GEO16222
CUS21534,GEO1530
CUS21535,GEO7661
CUS21536,GEO11782
CUS21537,GEO14266
CUS21538,GEO6868
CUS21539,GEO2480
CUS21540,GEO4507
CUS21541,GEO1925
CUS21542,GEO2114
CUS21543,GEO10712
CUS21544,GEO9067
CUS21545,GEO5322
CUS21546,GEO8780
CUS21547,GEO17162
CUS21548,GEO6388
CUS21549,GEO16710
CUS21550,GEO10761
CUS21551,GEO15305
CUS21552,GEO2184
CUS21553,GEO17194
CUS21554,GEO17061
CUS21555,GEO18404
CUS21556,GEO5838
CUS21557,GEO18257
CUS21558,GEO4528
CUS21559,GEO5043
CUS21560,GEO6604
CUS21561,GEO7061
CUS21562,GEO4068
CUS21563,GEO2133
CUS21564,GEO16874
CUS21565,GEO13285
CUS21566,GEO8189
CUS21567,GEO15086
CUS21568,GEO4876
CUS21569,GEO3571
CUS21570,GEO2812
CUS21571,GEO8175
CUS21572,GEO202
CUS21573,GEO1381
CUS21574,GEO1792
CUS21575,GEO5788
CUS21576,GEO13600
CUS21577,GEO6492
CUS21578,GEO13761
CUS21579,GEO3523
CUS21580,GEO616
CUS21581,GEO4842
CUS21582,GEO6668
CUS21583,GEO6002
CUS21584,GEO10094
CUS21585,GEO17804
CUS21586,GEO18405
CUS21587,GEO6670
CUS21588,GEO5103
CUS21589,GEO1085
CUS21590,GEO14819
CUS21591,GEO2318
CUS21592,GEO4938
CUS21593,GEO7140
CUS21594,GEO5122
CUS21595,GEO6670
CUS21596,GEO2545
CUS21597,GEO16841
CUS21598,GEO5681
CUS21599,GEO13254
CUS21600,GEO7027
CUS21601,GEO11742
CUS21602,GEO1071
CUS21603,GEO15749
CUS21604,GEO4862
CUS21605,GEO13159
CUS21606,GEO12302
CUS21607,GEO10784
CUS21608,GEO13522
CUS21609,GEO18596
CUS21610,GEO7109
CUS21611,GEO4889
CUS21612,GEO17355
CUS21613,GEO7839
CUS21614,GEO12089
CUS21615,GEO14397
CUS21616,GEO18993
CUS21617,
CUS21618,GEO8921
CUS21619,GEO9422
CUS21620,GEO6419
CUS21621,GEO175
CUS21622,GEO3778
CUS21623,
CUS21624,GEO4528
CUS21625,GEO18119
CUS21626,GEO4091
CUS21627,GEO2215
CUS21628,GEO4263
CUS21629,GEO18438
CUS21630,GEO2119
CUS21631,GEO16032
CUS21632,GEO5156
CUS21633,GEO7106
CUS21634,GEO3933
CUS21635,GEO5821
CUS21636,GEO919
CUS21637,GEO6368
CUS21638,GEO5917
CUS21639,GEO5203
CUS21640,GEO17413
CUS21641,GEO15269
CUS21642,GEO2928
CUS21643,GEO18122
CUS21644,GEO14836
CUS21645,GEO7849
CUS21646,GEO16238
CUS21647,GEO8240
CUS21648,GEO4987
CUS21649,GEO11852
CUS21650,GEO6731
CUS21651,GEO18775
CUS21652,GEO7881
CUS21653,GEO16245
CUS21654,GEO829
CUS21655,GEO2147
CUS21656,GEO17589
CUS21657,GEO4551
CUS21658,GEO4174
CUS21659,GEO9775
CUS21660,GEO10880
CUS21661,GEO7541
CUS21662,GEO027
CUS21663,GEO2237
CUS21664,GEO14441
CUS21665,GEO5479
CUS21666,GEO17385
CUS21667,GEO8773
CUS21668,GEO3180
CUS21669,GEO7618
CUS21670,GEO5270
CUS21671,GEO13525
CUS21672,GEO4026
CUS21673,GEO7405
CUS21674,GEO2859
CUS21675,GEO17715
CUS21676,GEO4082
CUS21677,GEO5492
CUS21678,GEO4577
CUS21679,GEO6671
CUS21680,GEO6434
CUS21681,GEO12923
CUS21682,GEO4364
CUS21683,GEO4924
CUS21684,GEO4180
CUS21685,GEO11432
CUS21686,GEO130
CUS21687,GEO3336
CUS21688,GEO1289
CUS21689,GEO17696
CUS21690,GEO6655
CUS21691,GEO5203
CUS21692,GEO5273
CUS21693,GEO18841
CUS21694,GEO16743
CUS21695,GEO6480
CUS21696,GEO18487
CUS21697,GEO6314
CUS21698,GEO11363
CUS21699,GEO8685
CUS21700,GEO14262
CUS21701,GEO6790
CUS21702,GEO3658
CUS21703,
CUS21704,GEO6138
CUS21705,GEO2044
CUS21706,GEO4369
CUS21707,GEO017
CUS21708,GEO7211
CUS21709,GEO4613
CUS21710,GEO4962
CUS21711,GEO2579
CUS21712,GEO14560
CUS21713,GEO8883
CUS21714,GEO13410
CUS21715,GEO18498
CUS21716,GEO3081
CUS21717,GEO12534
CUS21718,GEO3163
CUS21719,GEO6836
CUS21720,GEO8287
CUS21721,GEO13522
CUS21722,GEO18377
CUS21723,GEO8305
CUS21724,GEO4820
CUS21725,GEO14500
CUS21726,GEO4642
CUS21727,GEO4577
CUS21728,GEO17984
CUS21729,GEO2971
CUS21730,GEO5501
CUS21731,GEO17998
CUS21732,GEO7521
CUS21733,GEO7015
CUS21734,GEO3236
CUS21735,GEO8729
CUS21736,GEO18726
CUS21737,GEO4045
CUS21738,GEO3197
CUS21739,GEO525
CUS21740,GEO2074
CUS21741,GEO12316
CUS21742,GEO10186
CUS21743,GEO3658
CUS21744,GEO18401
CUS21745,GEO1611
CUS21746,GEO5229
CUS21747,GEO18842
CUS21748,GEO13885
CUS21749,GEO15273
CUS21750,GEO7060
CUS21751,GEO12757
CUS21752,GEO6599
CUS21753,GEO6396
CUS21754,GEO6153
CUS21755,GEO2484
CUS21756,GEO6572
CUS21757,GEO6416
CUS21758,GEO15417
CUS21759,GEO14297
CUS21760,GEO12565
CUS21761,GEO7652
CUS21762,GEO2781
CUS21763,GEO16299
CUS21764,GEO6217
CUS21765,GEO6738
CUS21766,GEO4098
CUS21767,GEO4892
CUS21768,GEO1258
CUS21769,GEO19007
CUS21770,GEO6616
CUS21771,GEO7975
CUS21772,GEO3672
CUS21773,GEO9633
CUS21774,GEO5108
CUS21775,GEO2612
CUS21776,GEO6444
CUS21777,GEO1446
CUS21778,GEO8228
CUS21779,GEO16354
CUS21780,GEO765
CUS21781,GEO9127
CUS21782,GEO11988
CUS21783,GEO2061
CUS21784,GEO3239
CUS21785,GEO6711
CUS21786,GEO18852
CUS21787,GEO14790
CUS21788,GEO1331
CUS21789,GEO8084
CUS21790,GEO4094
CUS21791,GEO13752
CUS21792,GEO7661
CUS21793,GEO5995
CUS21794,GEO1103
CUS21795,GEO6604
CUS21796,GEO8088
CUS21797,GEO914
CUS21798,GEO1753
CUS21799,GEO9942
CUS21800,GEO6107
CUS21801,GEO16067
CUS21802,GEO10991
CUS21803,GEO11095
CUS21804,GEO8190
CUS21805,GEO2618
CUS21806,GEO1154
CUS21807,GEO1561
CUS21808,GEO3166
CUS21809,GEO1661
CUS21810,GEO8067
CUS21811,GEO5174
CUS21812,GEO15774
CUS21813,GEO116
CUS21814,GEO4369
CUS21815,GEO12565
CUS21816,GEO599
CUS21817,GEO5341
CUS21818,GEO17322
CUS21819,GEO18706
CUS21820,GEO1693
CUS21821,GEO11095
CUS21822,GEO12177
CUS21823,GEO6604
CUS21824,GEO13380
CUS21825,GEO346
CUS21826,GEO6655
CUS21827,GEO4503
CUS21828,GEO7841
CUS21829,GEO4981
CUS21830,GEO7843
CUS21831,GEO2099
CUS21832,GEO13147
CUS21833,GEO9070
CUS21834,GEO4870
CUS21835,GEO4600
CUS21836,GEO2981
CUS21837,GEO5692
CUS21838,GEO14116
CUS21839,GEO7144
CUS21840,GEO196
CUS21841,GEO451
CUS21842,GEO7452
CUS21843,GEO4673
CUS21844,GEO18105
CUS21845,GEO7931
CUS21846,GEO13488
CUS21847,GEO4814
CUS21848,GEO14819
CUS21849,GEO9115
CUS21850,GEO18823
CUS21851,GEO6184
CUS21852,GEO390
CUS21853,GEO3759
CUS21854,GEO2044
CUS21855,GEO16264
CUS21856,GEO13052
CUS21857,GEO9398
CUS21858,GEO1776
CUS21859,GEO5413
CUS21860,GEO16816
CUS21861,GEO6831
CUS21862,GEO6576
CUS21863,GEO5875
CUS21864,GEO2986
CUS21865,GEO17643
CUS21866,GEO7185
CUS21867,GEO16532
CUS21868,GEO5249
CUS21869,GEO11146
CUS21870,GEO115
CUS21871,GEO8138
CUS21872,GEO6381
CUS21873,GEO17351
CUS21874,GEO3296
CUS21875,GEO5677
CUS21876,GEO5194
CUS21877,GEO1218
CUS21878,GEO4271
CUS21879,GEO17894
CUS21880,GEO6853
CUS21881,GEO17152
CUS21882,GEO6655
CUS21883,GEO7401
CUS21884,GEO4860
CUS21885,GEO18380
CUS21886,GEO8702
CUS21887,GEO1019
CUS21888,GEO18659
CUS21889,GEO9345
CUS21890,GEO7633
CUS21891,GEO9594
CUS21892,GEO5678
CUS21893,GEO4277
CUS21894,GEO4406
CUS21895,GEO9240
CUS21896,GEO13332
CUS21897,GEO10470
CUS21898,GEO17095
CUS21899,GEO4972
CUS21900,GEO8580
CUS21901,GEO7545
CUS21902,GEO2816
CUS21903,GEO7862
CUS21904,GEO13876
CUS21905,GEO1537
CUS21906,GEO13033
CUS21907,GEO6490
CUS21908,GEO8065
CUS21909,GEO12467
CUS21910,GEO1177
CUS21911,GEO16783
CUS21912,GEO3818
CUS21913,GEO17386
CUS21914,GEO11077
CUS21915,GEO6671
CUS21916,GEO8169
CUS21917,GEO2475
CUS21918,GEO7772
CUS21919,GEO135
CUS21920,GEO16798
CUS21921,GEO8051
CUS21922,GEO9312
CUS21923,GEO246
CUS21924,GEO12508
CUS21925,GEO5316
CUS21926,GEO7440
CUS21927,GEO132
CUS21928,GEO8086
CUS21929,GEO6507
CUS21930,GEO5235
CUS21931,GEO12976
CUS21932,GEO4265
CUS21933,GEO15999
CUS21934,GEO17938
CUS21935,GEO10769
CUS21936,GEO6672
CUS21937,GEO7002
CUS21938,GEO17577
CUS21939,GEO16269
CUS21940,GEO8289
CUS21941,GEO6389
CUS21942,GEO6364
CUS21943,GEO7691
CUS21944,GEO7728
CUS21945,GEO8263
CUS21946,GEO278
CUS21947,GEO8224
CUS21948,GEO17378
CUS21949,GEO3033
CUS21950,GEO16585
CUS21951,GEO6050
CUS21952,GEO6637
CUS21953,GEO2338
CUS21954,GEO2190
CUS21955,GEO17536
CUS21956,GEO7799
CUS21957,GEO7718
CUS21958,GEO17958
CUS21959,GEO6518
CUS21960,GEO6449
CUS21961,GEO12346
CUS21962,GEO3655
CUS21963,GEO2708
CUS21964,GEO3138
CUS21965,GEO10938
CUS21966,GEO4434
CUS21967,GEO16280
CUS21968,GEO18756
CUS21969,GEO16213
CUS21970,GEO6640
CUS21971,GEO4175
CUS21972,GEO18570
CUS21973,GEO2256
CUS21974,GEO5732
CUS21975,GEO6390
CUS21976,GEO13806
CUS21977,GEO18257
CUS21978,
CUS21979,GEO4395
CUS21980,GEO6590
CUS21981,GEO7535
CUS21982,GEO7839
CUS21983,GEO18650
CUS21984,GEO7397
CUS21985,GEO8879
CUS21986,GEO2307
CUS21987,GEO4955
CUS21988,GEO14360
CUS21989,GEO12433
CUS21990,GEO11149
CUS21991,GEO5008
CUS21992,GEO8140
CUS21993,GEO1661
CUS21994,GEO16130
CUS21995,GEO14579
CUS21996,GEO11472
CUS21997,GEO2952
CUS21998,GEO18286
CUS21999,GEO13634
CUS22000,GEO17812
CUS22001,GEO13026
CUS22002,GEO4531
CUS22003,GEO14266
CUS22004,GEO6839
CUS22005,GEO5857
CUS22006,GEO9043
CUS22007,GEO3911
CUS22008,GEO6665
CUS22009,GEO6019
CUS22010,GEO3855
CUS22011,GEO5515
CUS22012,GEO4099
CUS22013,GEO6378
CUS22014,GEO1894
CUS22015,GEO4911
CUS22016,GEO527
CUS22017,GEO5471
CUS22018,GEO17968
CUS22019,GEO17523
CUS22020,GEO6022
CUS22021,GEO8083
CUS22022,GEO7539
CUS22023,GEO14288
CUS22024,GEO2022
CUS22025,GEO16131
CUS22026,GEO3526
CUS22027,GEO16440
CUS22028,GEO6848
CUS22029,GEO5911
CUS22030,GEO9563
CUS22031,GEO4124
CUS22032,GEO17898
CUS22033,GEO3197
CUS22034,GEO16388
CUS22035,GEO9287
CUS22036,GEO4174
CUS22037,GEO4275
CUS22038,GEO6456
CUS22039,GEO13410
CUS22040,GEO2514
CUS22041,GEO16250
CUS22042,GEO4889
CUS22043,GEO16705
CUS22044,GEO1236
CUS22045,GEO2595
CUS22046,GEO11825
CUS22047,GEO3980
CUS22048,GEO13905
CUS22049,GEO5147
CUS22050,GEO3855
CUS22051,GEO2428
CUS22052,GEO17083
CUS22053,GEO10941
CUS22054,GEO9150
CUS22055,GEO3637
CUS22056,GEO6726
CUS22057,GEO17367
CUS22058,GEO648
CUS22059,GEO2912
CUS22060,GEO2891
CUS22061,GEO17995
CUS22062,GEO17315
CUS22063,GEO17781
CUS22064,GEO2117
CUS22065,GEO5114
CUS22066,GEO4323
CUS22067,GEO7285
CUS22068,GEO16270
CUS22069,GEO2988
CUS22070,GEO8316
CUS22071,GEO11382
CUS22072,GEO4632
CUS22073,GEO18344
CUS22074,GEO16889
CUS22075,GEO8582
CUS22076,GEO12545
CUS22077,GEO4778
CUS22078,GEO17268
CUS22079,GEO4357
CUS22080,GEO9628
CUS22081,GEO5642
CUS22082,GEO6604
CUS22083,GEO15741
CUS22084,GEO2861
CUS22085,GEO2190
CUS22086,GEO4055
CUS22087,GEO4543
CUS22088,GEO7012
CUS22089,GEO11109
CUS22090,GEO16304
CUS22091,GEO3079
CUS22092,GEO6539
CUS22093,GEO1646
CUS22094,GEO4368
CUS22095,GEO991
CUS22096,GEO3444
CUS22097,GEO6671
CUS22098,GEO10154
CUS22099,GEO6263
CUS22100,GEO6814
CUS22101,GEO3367
CUS22102,GEO16782
CUS22103,GEO15236
CUS22104,GEO4099
CUS22105,GEO11841
CUS22106,GEO3212
CUS22107,GEO4735
CUS22108,GEO5249
CUS22109,GEO1152
CUS22110,GEO9546
CUS22111,GEO8533
CUS22112,GEO4577
CUS22113,GEO6398
CUS22114,GEO14184
CUS22115,GEO1936
CUS22116,GEO11318
CUS22117,GEO15295
CUS22118,GEO16310
CUS22119,GEO8248
CUS22120,GEO15278
CUS22121,GEO17271
CUS22122,GEO9027
CUS22123,GEO1860
CUS22124,GEO9416
CUS22125,GEO6457
CUS22126,GEO16473
CUS22127,GEO13650
CUS22128,GEO6383
CUS22129,GEO466
CUS22130,GEO17004
CUS22131,GEO1659
CUS22132,GEO6607
CUS22133,GEO1946
CUS22134,GEO6382
CUS22135,GEO4382
CUS22136,GEO6674
CUS22137,GEO12517
CUS22138,GEO3332
CUS22139,GEO8181
CUS22140,GEO16272
CUS22141,GEO2313
CUS22142,GEO10184
CUS22143,GEO15562
CUS22144,GEO12438
CUS22145,GEO11443
CUS22146,GEO6390
CUS22147,GEO8323
CUS22148,GEO6355
CUS22149,GEO6367
CUS22150,GEO6381
CUS22151,GEO3514
CUS22152,GEO8117
CUS22153,GEO9939
CUS22154,GEO9155
CUS22155,GEO13606
CUS22156,GEO4850
CUS22157,GEO15874
CUS22158,GEO11308
CUS22159,GEO10423
CUS22160,GEO9380
CUS22161,GEO423
CUS22162,GEO16423
CUS22163,GEO5264
CUS22164,GEO5016
CUS22165,GEO4823
CUS22166,GEO4588
CUS22167,GEO4659
CUS22168,GEO14800
CUS22169,GEO6007
CUS22170,GEO5769
CUS22171,GEO1126
CUS22172,GEO14562
CUS22173,GEO5048
CUS22174,GEO4808
CUS22175,GEO4169
CUS22176,GEO18876
CUS22177,GEO18493
CUS22178,GEO4921
CUS22179,GEO6291
CUS22180,GEO13565
CUS22181,GEO16316
CUS22182,GEO8140
CUS22183,GEO16006
CUS22184,GEO8741
CUS22185,GEO6476
CUS22186,GEO5535
CUS22187,GEO2612
CUS22188,GEO1666
CUS22189,GEO9027
CUS22190,GEO653
CUS22191,GEO8175
CUS22192,GEO448
CUS22193,GEO6595
CUS22194,GEO5351
CUS22195,GEO18617
CUS22196,GEO8729
CUS22197,GEO18205
CUS22198,GEO1958
CUS22199,GEO10314
CUS22200,GEO11197
CUS22201,GEO176
CUS22202,GEO1904
CUS22203,GEO5166
CUS22204,GEO1864
CUS22205,GEO5206
CUS22206,GEO2442
CUS22207,GEO9178
CUS22208,GEO9492
CUS22209,GEO16274
CUS22210,GEO221
CUS22211,GEO2852
CUS22212,GEO7307
CUS22213,GEO2812
CUS22214,GEO14830
CUS22215,GEO4919
CUS22216,GEO4168
CUS22217,GEO518
CUS22218,GEO4170
