orderpayment_id_pref,order_id_pref,payment_sequential,payment_type,payment_installments,payment_value
PAY26966,ORD72032,1,credit_card,2,47.68
PAY26967,ORD97039,1,credit_card,3,39.1
PAY26968,ORD51286,1,credit_card,1,388.44
PAY26969,ORD17060,1,credit_card,1,105.2
PAY26970,ORD57719,1,credit_card,10,116.16
PAY26971,ORD82461,1,credit_card,1,42.62
PAY26972,ORD59355,2,voucher,1,50.0
PAY26973,ORD9957,1,credit_card,10,176.83
PAY26974,ORD54178,1,credit_card,1,136.89
PAY26975,ORD38311,1,credit_card,5,113.89
PAY26976,ORD93520,1,credit_card,1,51.73
PAY26977,ORD89135,1,boleto,1,75.56
PAY26978,ORD73923,1,credit_card,1,34.22
PAY26979,ORD39565,1,credit_card,1,58.13
PAY26980,ORD25986,1,credit_card,2,365.99
PAY26981,ORD28924,1,credit_card,7,79.29
PAY26982,ORD60815,1,boleto,1,114.09
PAY26983,ORD47757,1,credit_card,1,53.72
PAY26984,ORD92884,1,credit_card,5,175.09
PAY26985,ORD58232,1,credit_card,1,132.97
PAY26986,ORD78381,1,voucher,1,188.97
PAY26987,ORD98097,1,credit_card,4,247.7
PAY26988,ORD4462,1,credit_card,2,51.84
PAY26989,ORD59795,1,credit_card,3,112.23
PAY26990,ORD12356,1,credit_card,6,233.87
PAY26991,ORD92158,1,credit_card,1,198.26
PAY26992,ORD69426,1,credit_card,6,610.57
PAY26993,ORD38330,1,credit_card,1,61.12
PAY26994,ORD3786,1,credit_card,8,148.49
PAY26995,ORD86969,2,voucher,1,8.14
PAY26996,ORD65654,1,credit_card,3,90.85
PAY26997,ORD70202,1,boleto,1,165.3
PAY26998,ORD30116,1,credit_card,3,123.73
PAY26999,ORD72714,1,credit_card,10,180.36
PAY27000,ORD64892,1,credit_card,2,203.77
PAY27001,ORD74533,1,credit_card,1,44.08
PAY27002,ORD1277,1,boleto,1,161.37
PAY27003,ORD65522,1,credit_card,2,162.75
PAY27004,ORD77372,1,credit_card,2,49.1
PAY27005,ORD94533,1,credit_card,1,107.79
PAY27006,ORD49883,1,credit_card,3,55.59
PAY27007,ORD6256,1,credit_card,1,92.77
PAY27008,ORD15394,1,credit_card,4,100.53
PAY27009,ORD58338,1,debit_card,1,24.77
PAY27010,ORD56136,2,voucher,1,16.26
PAY27011,ORD60100,1,credit_card,1,50.1
PAY27012,ORD41167,1,credit_card,3,75.85
PAY27013,ORD6124,1,credit_card,5,59.49
PAY27014,ORD22868,1,boleto,1,35.77
PAY27015,ORD76261,1,credit_card,8,223.32
PAY27016,ORD10962,1,credit_card,1,40.17
PAY27017,ORD66020,1,credit_card,2,98.9
PAY27018,ORD29830,1,boleto,1,1028.62
PAY27019,ORD9000,1,credit_card,3,464.34
PAY27020,ORD43568,4,voucher,1,59.4
PAY27021,ORD45508,1,credit_card,8,334.68
PAY27022,ORD13270,1,credit_card,3,153.48
PAY27023,ORD20051,1,credit_card,3,35.24
PAY27024,ORD4844,1,boleto,1,70.89
PAY27025,ORD94936,1,credit_card,1,155.73
PAY27026,ORD99352,1,credit_card,2,161.17
PAY27027,ORD30467,2,voucher,1,7.32
PAY27028,ORD3267,1,credit_card,3,36.7
PAY27029,ORD68408,1,credit_card,8,254.95
PAY27030,ORD29095,1,credit_card,10,309.35
PAY27031,ORD28083,1,credit_card,5,218.27
PAY27032,ORD40749,1,credit_card,12,219.38
PAY27033,ORD57901,1,credit_card,3,38.93
PAY27034,ORD28295,1,credit_card,1,82.51
PAY27035,ORD91414,1,boleto,1,33.94
PAY27036,ORD21828,1,credit_card,2,141.12
PAY27037,ORD79917,1,boleto,1,238.56
PAY27038,ORD43185,1,credit_card,1,65.22
PAY27039,ORD71184,1,credit_card,5,340.67
PAY27040,ORD58866,1,credit_card,3,165.76
PAY27041,ORD4817,1,credit_card,2,57.6
PAY27042,ORD49881,1,credit_card,5,112.43
PAY27043,ORD30657,1,voucher,1,18.08
PAY27044,ORD93534,1,credit_card,1,116.67
PAY27045,ORD35959,1,voucher,1,59.5
PAY27046,ORD79100,1,credit_card,2,157.3
PAY27047,ORD4621,1,credit_card,5,84.23
PAY27048,ORD15255,1,credit_card,4,42.33
PAY27049,ORD51254,1,credit_card,9,2116.01
PAY27050,ORD48443,1,credit_card,1,87.64
PAY27051,ORD25995,1,credit_card,5,50.73
PAY27052,ORD85644,2,voucher,1,198.88
PAY27053,ORD37876,1,credit_card,5,57.46
PAY27054,ORD74168,1,boleto,1,124.18
PAY27055,ORD88761,1,boleto,1,224.78
PAY27056,ORD15633,1,credit_card,3,57.59
PAY27057,ORD88779,1,credit_card,1,95.44
PAY27058,ORD37659,1,boleto,1,22.36
PAY27059,ORD1018,1,credit_card,6,106.23
PAY27060,ORD56914,1,credit_card,10,211.5
PAY27061,ORD773,1,boleto,1,58.43
PAY27062,ORD6908,1,voucher,1,136.07
PAY27063,ORD81314,1,credit_card,10,299.44
PAY27064,ORD7251,1,boleto,1,71.02
PAY27065,ORD95208,1,credit_card,1,65.79
PAY27066,ORD25057,1,credit_card,1,2.5
PAY27067,ORD77801,1,credit_card,4,346.38
PAY27068,ORD82676,1,credit_card,1,57.93
PAY27069,ORD2357,1,credit_card,8,171.44
PAY27070,ORD93882,1,credit_card,3,33.78
PAY27071,ORD82976,1,boleto,1,242.23
PAY27072,ORD43694,1,credit_card,1,44.38
PAY27073,ORD36595,1,credit_card,10,114.27
PAY27074,ORD50704,1,credit_card,2,92.83
PAY27075,ORD31627,1,credit_card,5,229.2
PAY27076,ORD75687,1,boleto,1,54.49
PAY27077,ORD16294,1,credit_card,6,129.59
PAY27078,ORD23818,1,credit_card,10,219.98
PAY27079,ORD98905,1,credit_card,1,87.64
PAY27080,ORD92507,1,credit_card,1,27.77
PAY27081,ORD31255,1,credit_card,1,25.76
PAY27082,ORD53397,1,credit_card,3,884.98
PAY27083,ORD18139,1,credit_card,1,60.01
PAY27084,ORD35069,1,boleto,1,56.78
PAY27085,ORD61601,1,credit_card,2,29.02
PAY27086,ORD71381,1,boleto,1,1767.1
PAY27087,ORD96371,1,credit_card,1,19.41
PAY27088,ORD27063,2,voucher,1,7.76
PAY27089,ORD47907,1,boleto,1,225.6
PAY27090,ORD82229,1,credit_card,10,138.06
PAY27091,ORD78263,1,credit_card,1,450.89
PAY27092,ORD34089,1,credit_card,5,50.69
PAY27093,ORD67343,1,credit_card,1,100.62
PAY27094,ORD50834,1,boleto,1,34.13
PAY27095,ORD38229,1,credit_card,10,617.94
PAY27096,ORD60213,1,boleto,1,19.39
PAY27097,ORD94030,1,credit_card,1,107.44
PAY27098,ORD55938,1,debit_card,1,187.96
PAY27099,ORD68441,1,credit_card,3,145.9
PAY27100,ORD77328,1,boleto,1,43.69
PAY27101,ORD21606,1,credit_card,2,164.29
PAY27102,ORD46254,1,credit_card,1,37.22
PAY27103,ORD90416,1,credit_card,4,318.87
PAY27104,ORD51051,1,debit_card,1,219.43
PAY27105,ORD8488,1,credit_card,6,334.77
PAY27106,ORD58431,1,boleto,1,21.36
PAY27107,ORD12421,1,credit_card,3,211.11
PAY27108,ORD43129,1,credit_card,5,58.74
PAY27109,ORD85108,1,credit_card,3,90.04
PAY27110,ORD17562,1,boleto,1,80.88
PAY27111,ORD14129,1,boleto,1,111.61
PAY27112,ORD17690,1,credit_card,10,1210.62
PAY27113,ORD33175,1,credit_card,1,108.86
PAY27114,ORD15949,1,boleto,1,37.38
PAY27115,ORD63636,1,credit_card,1,1046.42
PAY27116,ORD40352,1,credit_card,4,213.76
PAY27117,ORD8686,1,boleto,1,79.92
PAY27118,ORD26884,1,credit_card,1,62.52
PAY27119,ORD71567,1,credit_card,1,142.2
PAY27120,ORD57752,1,boleto,1,76.21
PAY27121,ORD2767,1,credit_card,1,38.28
PAY27122,ORD60188,1,credit_card,3,110.0
PAY27123,ORD25338,1,credit_card,6,68.84
PAY27124,ORD9900,1,credit_card,1,370.55
PAY27125,ORD63577,1,credit_card,8,237.01
PAY27126,ORD54241,1,credit_card,1,28.95
PAY27127,ORD53788,1,credit_card,1,95.98
PAY27128,ORD94304,1,credit_card,3,33.9
PAY27129,ORD31708,1,credit_card,1,26.88
PAY27130,ORD39819,1,credit_card,5,52.39
PAY27131,ORD27911,1,credit_card,2,141.92
PAY27132,ORD56800,1,debit_card,1,148.98
PAY27133,ORD68711,1,boleto,1,262.83
PAY27134,ORD32438,1,boleto,1,128.17
PAY27135,ORD94587,1,credit_card,5,108.88
PAY27136,ORD27928,1,credit_card,5,547.2
PAY27137,ORD10782,1,credit_card,4,97.71
PAY27138,ORD71439,1,credit_card,2,46.86
PAY27139,ORD56645,1,credit_card,1,271.12
PAY27140,ORD49392,1,boleto,1,35.1
PAY27141,ORD88411,4,voucher,1,15.57
PAY27142,ORD61279,1,credit_card,2,64.47
PAY27143,ORD90809,1,credit_card,1,61.93
PAY27144,ORD793,1,credit_card,10,707.68
PAY27145,ORD38154,1,credit_card,1,163.81
PAY27146,ORD16975,1,credit_card,1,32.75
PAY27147,ORD62104,1,credit_card,4,133.75
PAY27148,ORD85245,1,boleto,1,54.52
PAY27149,ORD29568,1,credit_card,3,87.83
PAY27150,ORD8200,1,credit_card,6,216.07
PAY27151,ORD20403,1,credit_card,2,117.85
PAY27152,ORD97065,1,credit_card,3,177.54
PAY27153,ORD26138,1,credit_card,2,95.21
PAY27154,ORD3113,1,credit_card,1,34.14
PAY27155,ORD17068,1,credit_card,1,52.17
PAY27156,ORD65789,1,credit_card,10,122.62
PAY27157,ORD30238,1,credit_card,6,62.17
PAY27158,ORD73145,1,credit_card,3,33.85
PAY27159,ORD1826,1,credit_card,6,625.4
PAY27160,ORD66151,1,credit_card,2,26.71
PAY27161,ORD3784,1,credit_card,7,126.88
PAY27162,ORD44662,1,boleto,1,22.58
PAY27163,ORD95946,1,credit_card,4,230.61
PAY27164,ORD12093,1,credit_card,8,232.47
PAY27165,ORD11950,1,boleto,1,66.57
PAY27166,ORD68395,1,credit_card,8,107.78
PAY27167,ORD44730,1,credit_card,1,44.09
PAY27168,ORD50133,1,credit_card,8,213.66
PAY27169,ORD31638,1,boleto,1,280.27
PAY27170,ORD79289,1,boleto,1,123.82
PAY27171,ORD27389,1,credit_card,2,145.01
PAY27172,ORD13512,1,credit_card,1,100.62
PAY27173,ORD62079,1,credit_card,5,104.62
PAY27174,ORD94998,1,credit_card,3,104.28
PAY27175,ORD58442,1,credit_card,2,84.14
PAY27176,ORD53360,1,credit_card,3,31.0
PAY27177,ORD47053,1,credit_card,1,98.49
PAY27178,ORD55170,1,credit_card,8,177.36
PAY27179,ORD89238,1,credit_card,4,189.1
PAY27180,ORD17256,1,boleto,1,146.15
PAY27181,ORD8047,1,credit_card,3,113.34
PAY27182,ORD80204,1,voucher,1,209.48
PAY27183,ORD26042,1,credit_card,8,164.7
PAY27184,ORD34984,1,credit_card,1,34.86
PAY27185,ORD73416,1,credit_card,6,319.24
PAY27186,ORD68310,1,credit_card,3,61.51
PAY27187,ORD10889,1,boleto,1,65.71
PAY27188,ORD62503,1,credit_card,6,60.12
PAY27189,ORD80410,1,credit_card,4,218.84
PAY27190,ORD33149,1,boleto,1,138.6
PAY27191,ORD58642,1,boleto,1,1351.03
PAY27192,ORD90493,2,debit_card,1,123.47
PAY27193,ORD97523,1,boleto,1,39.96
PAY27194,ORD29735,1,credit_card,3,36.79
PAY27195,ORD38284,1,credit_card,4,162.55
PAY27196,ORD34077,1,voucher,1,99.6
PAY27197,ORD22350,2,voucher,1,25.0
PAY27198,ORD9596,1,credit_card,1,196.78
PAY27199,ORD95644,1,credit_card,10,138.72
PAY27200,ORD29214,1,credit_card,10,410.03
PAY27201,ORD75499,1,credit_card,1,69.14
PAY27202,ORD42759,1,boleto,1,50.86
PAY27203,ORD7637,1,credit_card,6,231.27
PAY27204,ORD78747,1,credit_card,5,118.43
PAY27205,ORD74080,1,credit_card,6,214.56
PAY27206,ORD54543,1,credit_card,2,105.2
PAY27207,ORD53806,1,boleto,1,1150.8
PAY27208,ORD40284,2,voucher,1,100.0
PAY27209,ORD54167,1,credit_card,5,53.38
PAY27210,ORD13879,1,credit_card,2,124.07
PAY27211,ORD91267,1,credit_card,5,116.38
PAY27212,ORD23712,2,voucher,1,28.21
PAY27213,ORD18416,1,credit_card,7,77.1
PAY27214,ORD24126,1,credit_card,4,2153.35
PAY27215,ORD59159,1,credit_card,1,73.16
PAY27216,ORD75511,1,credit_card,10,214.56
PAY27217,ORD4542,1,credit_card,1,136.23
PAY27218,ORD58796,1,boleto,1,103.6
PAY27219,ORD52312,1,boleto,1,160.37
PAY27220,ORD3870,1,credit_card,1,74.17
PAY27221,ORD99147,1,credit_card,1,63.37
PAY27222,ORD49399,1,boleto,1,109.5
PAY27223,ORD90861,1,credit_card,10,233.42
PAY27224,ORD4338,1,boleto,1,144.54
PAY27225,ORD9791,1,credit_card,1,315.18
PAY27226,ORD93733,1,boleto,1,175.9
PAY27227,ORD69941,1,credit_card,8,1226.18
PAY27228,ORD44943,1,credit_card,6,85.18
PAY27229,ORD39834,1,credit_card,1,33.75
PAY27230,ORD48318,1,boleto,1,47.54
PAY27231,ORD32098,1,credit_card,1,80.67
PAY27232,ORD49744,1,credit_card,4,178.3
PAY27233,ORD29933,1,credit_card,4,93.28
PAY27234,ORD48369,1,credit_card,3,178.44
PAY27235,ORD47728,1,credit_card,10,367.26
PAY27236,ORD22501,1,boleto,1,80.33
PAY27237,ORD59273,2,voucher,1,4.43
PAY27238,ORD55122,1,boleto,1,179.83
PAY27239,ORD15782,1,boleto,1,75.03
PAY27240,ORD69885,1,credit_card,5,56.58
PAY27241,ORD13666,1,credit_card,3,387.0
PAY27242,ORD91211,1,credit_card,10,409.95
PAY27243,ORD26543,1,credit_card,2,344.15
PAY27244,ORD82882,1,credit_card,2,141.63
PAY27245,ORD89701,1,credit_card,8,202.0
PAY27246,ORD50174,1,credit_card,1,79.56
PAY27247,ORD77522,1,boleto,1,35.09
PAY27248,ORD4643,1,boleto,1,73.62
PAY27249,ORD93841,1,credit_card,3,372.8
PAY27250,ORD98720,1,credit_card,3,69.53
PAY27251,ORD51929,1,credit_card,3,723.0
PAY27252,ORD14198,1,credit_card,1,41.84
PAY27253,ORD61214,1,credit_card,4,204.92
PAY27254,ORD43682,1,credit_card,3,182.34
PAY27255,ORD35266,1,credit_card,1,13.05
PAY27256,ORD52148,1,credit_card,2,26.85
PAY27257,ORD74345,1,credit_card,2,54.74
PAY27258,ORD52613,1,boleto,1,97.42
PAY27259,ORD677,1,boleto,1,89.11
PAY27260,ORD29697,1,credit_card,8,82.25
PAY27261,ORD43850,1,credit_card,4,165.8
PAY27262,ORD43738,1,credit_card,10,158.58
PAY27263,ORD92388,1,credit_card,4,40.75
PAY27264,ORD3636,1,credit_card,3,167.35
PAY27265,ORD10171,1,credit_card,4,85.76
PAY27266,ORD29845,1,credit_card,1,123.01
PAY27267,ORD90860,1,boleto,1,328.45
PAY27268,ORD61616,1,credit_card,6,128.64
PAY27269,ORD369,2,voucher,1,81.86
PAY27270,ORD77682,1,credit_card,5,67.5
PAY27271,ORD91176,1,credit_card,1,37.47
PAY27272,ORD70882,1,credit_card,1,50.26
PAY27273,ORD49506,1,credit_card,1,41.13
PAY27274,ORD98575,1,credit_card,3,108.1
PAY27275,ORD21218,1,boleto,1,42.59
PAY27276,ORD35428,1,credit_card,6,69.22
PAY27277,ORD6305,1,credit_card,6,77.32
PAY27278,ORD72801,1,boleto,1,288.33
PAY27279,ORD82649,1,credit_card,2,112.73
PAY27280,ORD65983,1,voucher,1,71.63
PAY27281,ORD79642,1,credit_card,1,137.52
PAY27282,ORD66013,1,credit_card,1,47.36
PAY27283,ORD34234,1,credit_card,2,157.4
PAY27284,ORD81371,1,credit_card,1,53.7
PAY27285,ORD36043,1,credit_card,1,35.09
PAY27286,ORD3294,1,boleto,1,84.55
PAY27287,ORD4211,1,boleto,1,27.61
PAY27288,ORD22571,1,credit_card,2,26.68
PAY27289,ORD63121,1,credit_card,2,102.42
PAY27290,ORD58585,1,boleto,1,35.82
PAY27291,ORD13022,1,credit_card,5,167.14
PAY27292,ORD36686,1,credit_card,1,67.36
PAY27293,ORD80160,1,credit_card,1,1.09
PAY27294,ORD89720,1,credit_card,2,74.32
PAY27295,ORD2137,1,debit_card,1,40.27
PAY27296,ORD6929,1,credit_card,2,270.23
PAY27297,ORD57961,1,credit_card,1,43.72
PAY27298,ORD31898,1,credit_card,3,105.18
PAY27299,ORD24975,1,credit_card,10,1093.93
PAY27300,ORD95538,1,credit_card,8,203.13
PAY27301,ORD70552,1,credit_card,3,169.75
PAY27302,ORD66103,1,credit_card,1,37.61
PAY27303,ORD70642,1,credit_card,1,136.41
PAY27304,ORD83523,1,credit_card,1,117.96
PAY27305,ORD59508,1,credit_card,7,90.04
PAY27306,ORD37373,1,boleto,1,61.0
PAY27307,ORD60159,1,credit_card,6,124.52
PAY27308,ORD85435,1,credit_card,21,303.02
PAY27309,ORD45664,1,credit_card,3,182.0
PAY27310,ORD9825,1,credit_card,1,83.9
PAY27311,ORD11137,1,credit_card,3,75.76
PAY27312,ORD11493,1,debit_card,1,39.99
PAY27313,ORD19807,1,credit_card,1,21.69
PAY27314,ORD37795,1,credit_card,3,32.7
PAY27315,ORD9407,8,voucher,1,9.42
PAY27316,ORD55149,1,credit_card,1,73.86
PAY27317,ORD5744,1,credit_card,3,97.99
PAY27318,ORD21227,1,credit_card,2,119.12
PAY27319,ORD40505,1,credit_card,6,181.48
PAY27320,ORD47139,1,boleto,1,25.15
PAY27321,ORD64350,1,credit_card,1,322.8
PAY27322,ORD7877,1,credit_card,3,142.01
PAY27323,ORD11151,1,credit_card,1,37.0
PAY27324,ORD66485,1,credit_card,3,75.2
PAY27325,ORD37535,1,credit_card,1,52.07
PAY27326,ORD93508,1,credit_card,3,247.06
PAY27327,ORD15638,1,credit_card,4,276.27
PAY27328,ORD9419,1,credit_card,8,341.02
PAY27329,ORD96341,1,boleto,1,2027.65
PAY27330,ORD38476,1,boleto,1,129.14
PAY27331,ORD10645,1,credit_card,9,99.87
PAY27332,ORD68379,1,credit_card,3,99.94
PAY27333,ORD56108,1,credit_card,2,86.74
PAY27334,ORD91591,1,credit_card,1,74.07
PAY27335,ORD11906,1,credit_card,5,53.51
PAY27336,ORD47979,1,credit_card,2,105.3
PAY27337,ORD94960,1,boleto,1,69.45
PAY27338,ORD79278,1,boleto,1,80.87
PAY27339,ORD75667,1,credit_card,2,118.41
PAY27340,ORD28602,1,credit_card,1,87.6
PAY27341,ORD52311,1,credit_card,1,38.41
PAY27342,ORD60083,1,credit_card,1,38.93
PAY27343,ORD18151,1,credit_card,9,442.11
PAY27344,ORD69684,1,credit_card,1,77.57
PAY27345,ORD83480,1,credit_card,3,31.11
PAY27346,ORD6496,1,credit_card,1,158.96
PAY27347,ORD42306,1,credit_card,6,62.01
PAY27348,ORD2404,1,credit_card,5,300.74
PAY27349,ORD74899,1,boleto,1,37.72
PAY27350,ORD26412,1,boleto,1,136.6
PAY27351,ORD97799,1,boleto,1,51.74
PAY27352,ORD88606,1,credit_card,4,198.03
PAY27353,ORD70815,1,credit_card,3,162.34
PAY27354,ORD17600,1,credit_card,1,126.03
PAY27355,ORD2683,1,credit_card,8,130.26
PAY27356,ORD74039,1,credit_card,2,64.35
PAY27357,ORD53796,1,credit_card,3,65.71
PAY27358,ORD62095,1,credit_card,1,226.74
PAY27359,ORD58313,1,boleto,1,116.76
PAY27360,ORD38302,1,debit_card,1,33.09
PAY27361,ORD24522,1,boleto,1,176.31
PAY27362,ORD20607,1,credit_card,1,37.17
PAY27363,ORD22898,1,credit_card,1,34.66
PAY27364,ORD56304,1,credit_card,3,315.25
PAY27365,ORD7608,1,credit_card,4,678.17
PAY27366,ORD56546,1,credit_card,2,138.93
PAY27367,ORD17077,1,credit_card,1,57.5
PAY27368,ORD65061,1,boleto,1,34.0
PAY27369,ORD8779,1,credit_card,5,311.32
PAY27370,ORD33802,1,credit_card,2,55.11
PAY27371,ORD77187,1,boleto,1,86.02
PAY27372,ORD98071,1,boleto,1,180.01
PAY27373,ORD35517,1,credit_card,4,139.05
PAY27374,ORD51586,1,credit_card,2,210.89
PAY27375,ORD46219,1,credit_card,5,619.34
PAY27376,ORD61270,1,boleto,1,241.89
PAY27377,ORD52435,1,credit_card,2,801.84
PAY27378,ORD23022,1,credit_card,1,78.84
PAY27379,ORD43905,1,boleto,1,59.15
PAY27380,ORD19639,1,credit_card,1,86.02
PAY27381,ORD22986,1,credit_card,1,96.72
PAY27382,ORD77452,1,boleto,1,53.9
PAY27383,ORD52497,1,credit_card,6,80.33
PAY27384,ORD11057,1,voucher,1,101.5
PAY27385,ORD67996,1,boleto,1,34.73
PAY27386,ORD57583,1,credit_card,1,98.15
PAY27387,ORD31600,1,credit_card,3,144.1
PAY27388,ORD11275,1,boleto,1,68.96
PAY27389,ORD85129,1,boleto,1,43.22
PAY27390,ORD83132,1,boleto,1,48.21
PAY27391,ORD91737,1,credit_card,8,190.28
PAY27392,ORD17577,1,credit_card,1,208.76
PAY27393,ORD28595,1,credit_card,2,59.0
PAY27394,ORD71020,1,credit_card,1,26.78
PAY27395,ORD61714,1,credit_card,10,1697.45
PAY27396,ORD81179,1,credit_card,2,188.97
PAY27397,ORD40248,1,boleto,1,68.25
PAY27398,ORD15483,1,boleto,1,295.65
PAY27399,ORD90213,1,credit_card,2,87.61
PAY27400,ORD49315,1,credit_card,6,426.62
PAY27401,ORD17193,1,credit_card,1,563.15
PAY27402,ORD69710,1,boleto,1,149.5
PAY27403,ORD60410,1,boleto,1,55.0
PAY27404,ORD55551,1,boleto,1,89.58
PAY27405,ORD91595,1,credit_card,2,108.26
PAY27406,ORD52657,1,credit_card,1,63.0
PAY27407,ORD62502,1,boleto,1,131.57
PAY27408,ORD40929,1,credit_card,2,105.87
PAY27409,ORD31939,1,credit_card,2,76.86
PAY27410,ORD96850,1,credit_card,1,108.45
PAY27411,ORD39615,1,credit_card,2,159.41
PAY27412,ORD85636,1,boleto,1,66.1
PAY27413,ORD48386,1,credit_card,10,214.41
PAY27414,ORD12191,1,credit_card,6,464.86
PAY27415,ORD22233,3,voucher,1,5.31
PAY27416,ORD51751,1,credit_card,2,111.89
PAY27417,ORD30490,1,credit_card,1,37.86
PAY27418,ORD27910,2,voucher,1,50.0
PAY27419,ORD94144,1,credit_card,3,166.48
PAY27420,ORD43041,1,credit_card,2,73.74
PAY27421,ORD21278,1,credit_card,1,117.9
PAY27422,ORD88078,1,boleto,1,412.16
PAY27423,ORD98508,1,boleto,1,58.99
PAY27424,ORD20902,2,credit_card,2,105.26
PAY27425,ORD4319,1,credit_card,10,124.84
PAY27426,ORD88406,1,credit_card,10,163.92
PAY27427,ORD31283,1,boleto,1,42.76
PAY27428,ORD51637,1,boleto,1,24.28
PAY27429,ORD40984,1,credit_card,6,69.12
PAY27430,ORD73299,1,credit_card,8,229.57
PAY27431,ORD97463,1,credit_card,2,54.1
PAY27432,ORD10621,1,credit_card,3,176.63
PAY27433,ORD78386,1,credit_card,2,40.09
PAY27434,ORD3575,1,boleto,1,515.93
PAY27435,ORD85784,2,voucher,1,250.0
PAY27436,ORD86768,1,debit_card,1,50.24
PAY27437,ORD36607,1,credit_card,7,79.52
PAY27438,ORD68412,1,credit_card,3,189.68
PAY27439,ORD92329,1,credit_card,4,57.72
PAY27440,ORD7172,1,credit_card,7,159.14
PAY27441,ORD60842,1,boleto,1,55.37
PAY27442,ORD82481,1,credit_card,1,68.2
PAY27443,ORD21200,1,boleto,1,181.66
PAY27444,ORD20564,1,credit_card,9,208.16
PAY27445,ORD89330,3,voucher,1,47.26
PAY27446,ORD153,1,credit_card,5,170.43
PAY27447,ORD66549,1,credit_card,6,1101.51
PAY27448,ORD3189,1,boleto,1,66.3
PAY27449,ORD96557,1,credit_card,1,95.11
PAY27450,ORD15951,1,credit_card,2,123.46
PAY27451,ORD42833,1,credit_card,1,144.22
PAY27452,ORD31474,1,credit_card,10,1133.96
PAY27453,ORD43942,1,credit_card,2,53.32
PAY27454,ORD84458,1,credit_card,8,252.19
PAY27455,ORD73522,1,credit_card,6,125.77
PAY27456,ORD97647,1,credit_card,1,53.9
PAY27457,ORD83749,1,credit_card,3,112.1
PAY27458,ORD51276,1,boleto,1,138.02
PAY27459,ORD33507,1,credit_card,1,59.16
PAY27460,ORD92876,1,credit_card,1,228.89
PAY27461,ORD68289,1,credit_card,1,94.25
PAY27462,ORD5678,1,credit_card,3,105.28
PAY27463,ORD23331,1,credit_card,4,225.71
PAY27464,ORD82723,1,credit_card,6,228.6
PAY27465,ORD13501,1,boleto,1,95.46
PAY27466,ORD14832,1,credit_card,4,55.91
PAY27467,ORD59538,1,credit_card,3,149.58
PAY27468,ORD77302,1,credit_card,8,82.43
PAY27469,ORD40222,1,credit_card,3,61.63
PAY27470,ORD37855,1,credit_card,1,64.76
PAY27471,ORD44292,1,boleto,1,117.18
PAY27472,ORD96421,1,credit_card,1,67.13
PAY27473,ORD3646,1,credit_card,5,207.5
PAY27474,ORD93726,1,boleto,1,58.37
PAY27475,ORD81595,1,credit_card,3,118.74
PAY27476,ORD42717,2,voucher,1,500.0
PAY27477,ORD40015,1,credit_card,1,31.9
PAY27478,ORD30804,1,credit_card,2,66.1
PAY27479,ORD52414,1,credit_card,4,247.83
PAY27480,ORD67040,1,credit_card,8,166.02
PAY27481,ORD90439,1,credit_card,5,54.12
PAY27482,ORD39639,1,credit_card,3,71.72
PAY27483,ORD22884,1,credit_card,1,137.64
PAY27484,ORD68784,1,boleto,1,68.39
PAY27485,ORD95046,2,credit_card,1,39.61
PAY27486,ORD36416,1,credit_card,2,93.29
PAY27487,ORD47614,1,debit_card,1,63.13
PAY27488,ORD25884,1,credit_card,1,54.58
PAY27489,ORD56315,1,credit_card,3,115.32
PAY27490,ORD51119,1,boleto,1,39.61
PAY27491,ORD36470,1,credit_card,5,97.12
PAY27492,ORD96172,1,credit_card,3,100.68
PAY27493,ORD62453,1,credit_card,1,143.7
PAY27494,ORD77211,1,boleto,1,326.79
PAY27495,ORD19023,1,credit_card,4,234.31
PAY27496,ORD14623,1,credit_card,3,77.64
PAY27497,ORD7103,1,credit_card,3,261.07
PAY27498,ORD41371,1,credit_card,3,149.06
PAY27499,ORD63367,1,credit_card,2,111.42
PAY27500,ORD87535,1,credit_card,1,93.82
PAY27501,ORD3274,1,credit_card,2,78.06
PAY27502,ORD99124,1,credit_card,12,144.03
PAY27503,ORD82955,1,credit_card,10,328.74
PAY27504,ORD5548,1,voucher,1,25.0
PAY27505,ORD97272,1,voucher,1,8.48
PAY27506,ORD98777,1,credit_card,5,137.3
PAY27507,ORD33337,2,credit_card,8,327.98
PAY27508,ORD27411,1,credit_card,3,140.34
PAY27509,ORD77478,1,credit_card,2,211.06
PAY27510,ORD2184,1,credit_card,5,50.14
PAY27511,ORD12238,1,credit_card,2,57.16
PAY27512,ORD53477,1,boleto,1,148.06
PAY27513,ORD15716,1,credit_card,8,374.28
PAY27514,ORD6393,1,debit_card,1,174.75
PAY27515,ORD41357,1,credit_card,1,125.52
PAY27516,ORD40792,1,credit_card,1,96.82
PAY27517,ORD36608,1,credit_card,2,102.78
PAY27518,ORD25492,1,credit_card,1,80.77
PAY27519,ORD67849,1,credit_card,2,376.49
PAY27520,ORD77052,1,boleto,1,159.4
PAY27521,ORD83625,1,credit_card,5,194.91
PAY27522,ORD44027,1,boleto,1,235.26
PAY27523,ORD82256,1,credit_card,4,106.39
PAY27524,ORD27051,1,boleto,1,202.82
PAY27525,ORD84855,1,credit_card,8,345.49
PAY27526,ORD55216,1,credit_card,3,62.01
PAY27527,ORD79101,1,credit_card,8,189.08
PAY27528,ORD92532,1,boleto,1,496.45
