product_simple_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,simple_id
PRO9466,esporte_lazer,47.0,614.0,1.0,5900.0,35.0,28.0,32.0,9466
PRO9467,cama_mesa_banho,39.0,238.0,1.0,8500.0,54.0,20.0,47.0,9467
PRO9468,eletronicos,45.0,544.0,1.0,190.0,22.0,12.0,16.0,9468
PRO9469,relogios_presentes,54.0,263.0,5.0,250.0,16.0,2.0,20.0,9469
PRO9470,informatica_acessorios,60.0,666.0,1.0,250.0,16.0,16.0,11.0,9470
PRO9471,automotivo,44.0,361.0,1.0,200.0,35.0,4.0,26.0,9471
PRO9472,esporte_lazer,56.0,1078.0,1.0,500.0,16.0,11.0,12.0,9472
PRO9473,esporte_lazer,57.0,3884.0,1.0,3100.0,23.0,23.0,23.0,9473
PRO9474,relogios_presentes,51.0,755.0,4.0,425.0,18.0,12.0,14.0,9474
PRO9475,climatizacao,44.0,389.0,3.0,275.0,18.0,14.0,18.0,9475
PRO9476,cama_mesa_banho,42.0,921.0,1.0,1400.0,45.0,3.0,35.0,9476
PRO9477,alimentos,24.0,55.0,1.0,5150.0,26.0,28.0,24.0,9477
PRO9478,perfumaria,47.0,2024.0,1.0,251.0,18.0,11.0,15.0,9478
PRO9479,informatica_acessorios,29.0,587.0,1.0,675.0,50.0,5.0,20.0,9479
PRO9480,esporte_lazer,58.0,379.0,1.0,1800.0,20.0,31.0,16.0,9480
PRO9481,moveis_decoracao,38.0,1168.0,1.0,150.0,19.0,7.0,16.0,9481
PRO9482,esporte_lazer,53.0,285.0,1.0,421.0,16.0,13.0,16.0,9482
PRO9483,brinquedos,36.0,750.0,1.0,1600.0,17.0,30.0,50.0,9483
PRO9484,ferramentas_jardim,60.0,361.0,4.0,2900.0,67.0,3.0,31.0,9484
PRO9485,automotivo,55.0,1395.0,3.0,2750.0,32.0,3.0,26.0,9485
PRO9486,cama_mesa_banho,56.0,381.0,1.0,300.0,16.0,10.0,16.0,9486
PRO9487,utilidades_domesticas,40.0,120.0,2.0,1000.0,20.0,20.0,20.0,9487
PRO9488,cama_mesa_banho,54.0,586.0,1.0,13650.0,50.0,50.0,50.0,9488
PRO9489,utilidades_domesticas,60.0,276.0,1.0,1287.0,32.0,25.0,35.0,9489
PRO9490,papelaria,43.0,482.0,2.0,550.0,20.0,20.0,20.0,9490
PRO9491,beleza_saude,55.0,779.0,5.0,400.0,27.0,14.0,23.0,9491
PRO9492,utilidades_domesticas,32.0,305.0,3.0,450.0,40.0,40.0,40.0,9492
PRO9493,brinquedos,42.0,1058.0,1.0,600.0,28.0,6.0,20.0,9493
PRO9494,informatica_acessorios,19.0,971.0,2.0,800.0,20.0,26.0,12.0,9494
PRO9495,fraldas_higiene,45.0,321.0,2.0,200.0,22.0,8.0,16.0,9495
PRO9496,relogios_presentes,47.0,702.0,4.0,300.0,16.0,13.0,13.0,9496
PRO9497,esporte_lazer,59.0,1617.0,1.0,900.0,16.0,16.0,16.0,9497
PRO9498,moveis_decoracao,56.0,718.0,1.0,800.0,16.0,16.0,16.0,9498
PRO9499,pet_shop,49.0,1270.0,3.0,6000.0,51.0,26.0,26.0,9499
PRO9500,utilidades_domesticas,42.0,284.0,1.0,1500.0,20.0,25.0,20.0,9500
PRO9501,beleza_saude,45.0,1967.0,3.0,650.0,27.0,4.0,11.0,9501
PRO9502,musica,43.0,688.0,2.0,1250.0,60.0,8.0,50.0,9502
PRO9503,cool_stuff,59.0,2067.0,1.0,2300.0,33.0,44.0,19.0,9503
PRO9504,papelaria,56.0,168.0,1.0,200.0,25.0,11.0,11.0,9504
PRO9505,esporte_lazer,43.0,1253.0,3.0,1450.0,45.0,16.0,35.0,9505
PRO9506,beleza_saude,50.0,464.0,1.0,694.0,17.0,12.0,14.0,9506
PRO9507,utilidades_domesticas,54.0,153.0,1.0,600.0,16.0,16.0,16.0,9507
PRO9508,esporte_lazer,34.0,991.0,1.0,150.0,16.0,2.0,11.0,9508
PRO9509,automotivo,55.0,2184.0,2.0,200.0,25.0,3.0,20.0,9509
PRO9510,papelaria,52.0,2209.0,5.0,750.0,25.0,50.0,40.0,9510
PRO9511,telefonia,58.0,567.0,2.0,100.0,16.0,6.0,15.0,9511
PRO9512,pet_shop,17.0,712.0,1.0,300.0,16.0,5.0,11.0,9512
PRO9513,instrumentos_musicais,59.0,964.0,9.0,900.0,16.0,6.0,26.0,9513
PRO9514,esporte_lazer,57.0,1101.0,4.0,1250.0,33.0,30.0,21.0,9514
PRO9515,ferramentas_jardim,50.0,1163.0,1.0,400.0,16.0,24.0,16.0,9515
PRO9516,relogios_presentes,52.0,529.0,1.0,283.0,18.0,14.0,14.0,9516
PRO9517,utilidades_domesticas,60.0,436.0,5.0,11800.0,45.0,28.0,45.0,9517
PRO9518,fashion_calcados,54.0,404.0,4.0,1500.0,35.0,12.0,20.0,9518
PRO9519,fashion_calcados,57.0,404.0,4.0,1400.0,22.0,12.0,33.0,9519
PRO9520,market_place,47.0,508.0,6.0,150.0,20.0,50.0,35.0,9520
PRO9521,automotivo,56.0,703.0,6.0,4650.0,47.0,19.0,23.0,9521
PRO9522,moveis_decoracao,37.0,192.0,2.0,600.0,16.0,40.0,30.0,9522
PRO9523,automotivo,60.0,427.0,5.0,5200.0,36.0,28.0,28.0,9523
PRO9524,alimentos_bebidas,46.0,848.0,1.0,750.0,31.0,15.0,26.0,9524
PRO9525,casa_construcao,58.0,465.0,2.0,650.0,16.0,11.0,16.0,9525
PRO9526,esporte_lazer,30.0,1216.0,2.0,275.0,21.0,8.0,17.0,9526
PRO9527,informatica_acessorios,27.0,636.0,1.0,200.0,16.0,6.0,14.0,9527
PRO9528,automotivo,57.0,1586.0,1.0,1000.0,29.0,18.0,13.0,9528
PRO9529,artes_e_artesanato,34.0,155.0,1.0,250.0,16.0,7.0,11.0,9529
PRO9530,moveis_decoracao,45.0,1029.0,2.0,1500.0,42.0,8.0,32.0,9530
PRO9531,eletroportateis,59.0,2217.0,2.0,30000.0,50.0,49.0,50.0,9531
PRO9532,informatica_acessorios,41.0,685.0,2.0,200.0,16.0,12.0,11.0,9532
PRO9533,moveis_decoracao,63.0,390.0,1.0,900.0,45.0,15.0,35.0,9533
PRO9534,perfumaria,39.0,302.0,1.0,12600.0,50.0,50.0,30.0,9534
PRO9535,eletrodomesticos,60.0,1799.0,3.0,50.0,26.0,2.0,12.0,9535
PRO9536,beleza_saude,58.0,1203.0,1.0,350.0,37.0,10.0,17.0,9536
PRO9537,cama_mesa_banho,46.0,352.0,2.0,500.0,50.0,11.0,11.0,9537
PRO9538,bebes,54.0,921.0,7.0,700.0,25.0,10.0,25.0,9538
PRO9539,papelaria,51.0,161.0,1.0,1128.0,19.0,39.0,32.0,9539
PRO9540,eletroportateis,47.0,759.0,2.0,13300.0,60.0,40.0,40.0,9540
PRO9541,perfumaria,60.0,236.0,1.0,478.0,19.0,16.0,19.0,9541
PRO9542,moveis_decoracao,55.0,1750.0,3.0,2400.0,105.0,3.0,70.0,9542
PRO9543,informatica_acessorios,57.0,206.0,4.0,250.0,16.0,6.0,14.0,9543
PRO9544,beleza_saude,25.0,2653.0,2.0,500.0,16.0,2.0,11.0,9544
PRO9545,livros_interesse_geral,23.0,179.0,2.0,550.0,23.0,3.0,16.0,9545
PRO9546,automotivo,60.0,1063.0,6.0,7450.0,53.0,43.0,11.0,9546
PRO9547,moveis_decoracao,49.0,218.0,3.0,450.0,16.0,5.0,20.0,9547
PRO9548,utilidades_domesticas,29.0,605.0,6.0,150.0,16.0,16.0,16.0,9548
PRO9549,papelaria,58.0,291.0,6.0,8200.0,60.0,20.0,29.0,9549
PRO9550,ferramentas_jardim,36.0,776.0,1.0,3650.0,25.0,7.0,25.0,9550
PRO9551,esporte_lazer,43.0,388.0,3.0,1000.0,80.0,5.0,20.0,9551
PRO9552,automotivo,44.0,1793.0,5.0,300.0,16.0,10.0,16.0,9552
PRO9553,livros_tecnicos,47.0,1643.0,1.0,1250.0,29.0,5.0,21.0,9553
PRO9554,beleza_saude,54.0,1281.0,1.0,375.0,16.0,3.0,11.0,9554
PRO9555,brinquedos,55.0,224.0,5.0,1300.0,39.0,30.0,29.0,9555
PRO9556,beleza_saude,33.0,636.0,1.0,250.0,17.0,12.0,12.0,9556
PRO9557,relogios_presentes,42.0,748.0,2.0,300.0,16.0,13.0,13.0,9557
PRO9558,esporte_lazer,43.0,318.0,1.0,30000.0,25.0,96.0,79.0,9558
PRO9559,informatica_acessorios,53.0,3330.0,3.0,1100.0,28.0,10.0,20.0,9559
PRO9560,informatica_acessorios,38.0,716.0,3.0,833.0,19.0,12.0,17.0,9560
PRO9561,moveis_decoracao,51.0,756.0,1.0,12250.0,45.0,35.0,45.0,9561
PRO9562,esporte_lazer,54.0,728.0,2.0,5000.0,68.0,13.0,50.0,9562
PRO9563,cama_mesa_banho,54.0,289.0,1.0,4000.0,40.0,12.0,38.0,9563
PRO9564,cama_mesa_banho,56.0,150.0,2.0,1400.0,47.0,21.0,41.0,9564
PRO9565,construcao_ferramentas_construcao,56.0,484.0,1.0,150.0,20.0,4.0,20.0,9565
PRO9566,telefonia,49.0,259.0,3.0,200.0,19.0,4.0,11.0,9566
PRO9567,eletrodomesticos,55.0,313.0,1.0,3500.0,55.0,19.0,46.0,9567
PRO9568,moveis_decoracao,45.0,920.0,1.0,600.0,17.0,17.0,17.0,9568
PRO9569,brinquedos,38.0,1500.0,4.0,400.0,23.0,8.0,50.0,9569
PRO9570,moveis_decoracao,39.0,400.0,1.0,450.0,35.0,35.0,11.0,9570
PRO9571,bebes,51.0,524.0,1.0,850.0,23.0,14.0,28.0,9571
PRO9572,ferramentas_jardim,48.0,734.0,1.0,1550.0,38.0,28.0,33.0,9572
PRO9573,moveis_decoracao,58.0,2132.0,2.0,3000.0,69.0,11.0,11.0,9573
PRO9574,moveis_decoracao,37.0,339.0,3.0,800.0,62.0,3.0,52.0,9574
PRO9575,telefonia_fixa,41.0,261.0,9.0,100.0,19.0,3.0,11.0,9575
PRO9576,moveis_decoracao,50.0,440.0,1.0,1500.0,42.0,10.0,32.0,9576
PRO9577,moveis_cozinha_area_de_servico_jantar_e_jardim,49.0,655.0,2.0,16550.0,39.0,61.0,39.0,9577
PRO9578,bebes,51.0,872.0,2.0,11100.0,38.0,47.0,44.0,9578
PRO9579,cama_mesa_banho,50.0,838.0,1.0,1150.0,16.0,10.0,16.0,9579
PRO9580,ferramentas_jardim,51.0,720.0,1.0,9150.0,33.0,8.0,33.0,9580
PRO9581,papelaria,38.0,867.0,10.0,850.0,30.0,40.0,11.0,9581
PRO9582,informatica_acessorios,43.0,518.0,1.0,700.0,31.0,16.0,16.0,9582
PRO9583,pet_shop,56.0,322.0,2.0,900.0,16.0,18.0,14.0,9583
PRO9584,beleza_saude,58.0,860.0,1.0,1550.0,16.0,16.0,16.0,9584
PRO9585,beleza_saude,47.0,3963.0,1.0,850.0,16.0,24.0,16.0,9585
PRO9586,informatica_acessorios,42.0,399.0,1.0,740.0,26.0,15.0,19.0,9586
PRO9587,utilidades_domesticas,53.0,541.0,1.0,4850.0,30.0,30.0,30.0,9587
PRO9588,brinquedos,27.0,427.0,1.0,500.0,23.0,8.0,25.0,9588
PRO9589,beleza_saude,46.0,2345.0,6.0,525.0,21.0,16.0,13.0,9589
PRO9590,cama_mesa_banho,60.0,259.0,1.0,1550.0,30.0,5.0,30.0,9590
PRO9591,moveis_sala,54.0,311.0,2.0,4950.0,50.0,10.0,50.0,9591
PRO9592,beleza_saude,39.0,858.0,1.0,500.0,37.0,10.0,21.0,9592
PRO9593,cama_mesa_banho,60.0,678.0,1.0,1075.0,29.0,27.0,18.0,9593
PRO9594,pet_shop,30.0,649.0,2.0,1200.0,69.0,3.0,43.0,9594
PRO9595,cama_mesa_banho,28.0,378.0,2.0,900.0,41.0,8.0,24.0,9595
PRO9596,informatica_acessorios,38.0,713.0,1.0,1188.0,33.0,23.0,26.0,9596
PRO9597,beleza_saude,56.0,1770.0,1.0,2200.0,23.0,19.0,21.0,9597
PRO9598,beleza_saude,27.0,566.0,1.0,300.0,26.0,17.0,20.0,9598
PRO9599,construcao_ferramentas_construcao,57.0,1630.0,2.0,5850.0,21.0,14.0,18.0,9599
PRO9600,esporte_lazer,58.0,688.0,3.0,800.0,74.0,10.0,13.0,9600
PRO9601,bebes,47.0,212.0,1.0,288.0,17.0,9.0,13.0,9601
PRO9602,beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0,15.0,9602
PRO9603,informatica_acessorios,51.0,1211.0,2.0,200.0,16.0,16.0,11.0,9603
PRO9604,moveis_decoracao,38.0,825.0,1.0,600.0,55.0,11.0,11.0,9604
PRO9605,brinquedos,40.0,226.0,6.0,500.0,20.0,20.0,20.0,9605
PRO9606,brinquedos,18.0,298.0,1.0,3865.0,40.0,35.0,35.0,9606
PRO9607,telefonia,54.0,935.0,1.0,175.0,18.0,12.0,17.0,9607
PRO9608,relogios_presentes,43.0,340.0,1.0,338.0,21.0,14.0,20.0,9608
PRO9609,esporte_lazer,54.0,789.0,4.0,900.0,35.0,10.0,35.0,9609
PRO9610,ferramentas_jardim,60.0,2075.0,5.0,3900.0,32.0,32.0,20.0,9610
PRO9611,informatica_acessorios,48.0,586.0,1.0,250.0,16.0,16.0,11.0,9611
PRO9612,casa_construcao,55.0,1313.0,2.0,850.0,20.0,20.0,20.0,9612
PRO9613,casa_construcao,38.0,471.0,4.0,1550.0,22.0,32.0,14.0,9613
PRO9614,informatica_acessorios,44.0,237.0,1.0,1666.0,25.0,26.0,24.0,9614
PRO9615,utilidades_domesticas,55.0,853.0,1.0,710.0,20.0,14.0,17.0,9615
PRO9616,informatica_acessorios,29.0,1391.0,4.0,1134.0,45.0,6.0,14.0,9616
PRO9617,beleza_saude,41.0,203.0,3.0,257.0,19.0,11.0,14.0,9617
PRO9618,esporte_lazer,59.0,485.0,2.0,2850.0,23.0,19.0,51.0,9618
PRO9619,automotivo,60.0,149.0,1.0,450.0,30.0,16.0,16.0,9619
PRO9620,esporte_lazer,60.0,2493.0,1.0,2500.0,31.0,33.0,32.0,9620
PRO9621,perfumaria,60.0,3883.0,2.0,100.0,28.0,12.0,12.0,9621
PRO9622,casa_conforto,43.0,284.0,1.0,200.0,16.0,16.0,16.0,9622
PRO9623,fashion_bolsas_e_acessorios,52.0,731.0,1.0,100.0,16.0,2.0,20.0,9623
PRO9624,brinquedos,26.0,427.0,1.0,700.0,23.0,25.0,11.0,9624
PRO9625,moveis_sala,31.0,277.0,1.0,6100.0,55.0,13.0,51.0,9625
PRO9626,brinquedos,49.0,892.0,2.0,1200.0,52.0,13.0,37.0,9626
PRO9627,eletroportateis,49.0,588.0,1.0,6600.0,41.0,38.0,28.0,9627
PRO9628,relogios_presentes,58.0,734.0,2.0,250.0,16.0,11.0,11.0,9628
PRO9629,utilidades_domesticas,37.0,587.0,3.0,300.0,40.0,5.0,40.0,9629
PRO9630,utilidades_domesticas,38.0,859.0,1.0,1100.0,20.0,25.0,25.0,9630
PRO9631,eletronicos,51.0,1290.0,3.0,200.0,16.0,4.0,11.0,9631
PRO9632,fashion_bolsas_e_acessorios,63.0,627.0,4.0,150.0,16.0,5.0,11.0,9632
PRO9633,fashion_bolsas_e_acessorios,34.0,359.0,4.0,200.0,16.0,9.0,11.0,9633
PRO9634,malas_acessorios,56.0,2126.0,6.0,4300.0,30.0,55.0,40.0,9634
PRO9635,perfumaria,53.0,1642.0,1.0,700.0,20.0,20.0,20.0,9635
PRO9636,automotivo,41.0,452.0,1.0,30000.0,35.0,50.0,35.0,9636
PRO9637,utilidades_domesticas,40.0,466.0,1.0,400.0,16.0,17.0,12.0,9637
PRO9638,beleza_saude,56.0,915.0,1.0,200.0,18.0,9.0,12.0,9638
PRO9639,cool_stuff,49.0,512.0,3.0,2500.0,53.0,63.0,15.0,9639
PRO9640,papelaria,42.0,236.0,1.0,100.0,16.0,10.0,15.0,9640
PRO9641,consoles_games,55.0,546.0,5.0,400.0,16.0,6.0,21.0,9641
PRO9642,moveis_decoracao,57.0,108.0,11.0,3600.0,40.0,8.0,35.0,9642
PRO9643,utilidades_domesticas,58.0,503.0,2.0,50.0,26.0,4.0,19.0,9643
PRO9644,cool_stuff,46.0,851.0,3.0,400.0,16.0,19.0,15.0,9644
PRO9645,pet_shop,52.0,377.0,2.0,500.0,20.0,20.0,20.0,9645
PRO9646,bebes,54.0,343.0,2.0,7450.0,45.0,25.0,45.0,9646
PRO9647,informatica_acessorios,52.0,398.0,1.0,350.0,20.0,2.0,26.0,9647
PRO9648,construcao_ferramentas_construcao,59.0,427.0,8.0,450.0,20.0,10.0,15.0,9648
PRO9649,cama_mesa_banho,49.0,82.0,1.0,1000.0,40.0,5.0,25.0,9649
PRO9650,cama_mesa_banho,51.0,385.0,2.0,2500.0,47.0,21.0,41.0,9650
PRO9651,esporte_lazer,56.0,1327.0,2.0,450.0,20.0,35.0,20.0,9651
PRO9652,cama_mesa_banho,56.0,417.0,1.0,2450.0,45.0,15.0,35.0,9652
PRO9653,beleza_saude,54.0,561.0,1.0,200.0,25.0,15.0,15.0,9653
PRO9654,moveis_escritorio,48.0,1159.0,1.0,16450.0,63.0,62.0,24.0,9654
PRO9655,malas_acessorios,41.0,155.0,3.0,16050.0,60.0,40.0,40.0,9655
PRO9656,bebes,62.0,121.0,1.0,950.0,39.0,16.0,40.0,9656
PRO9657,cool_stuff,55.0,409.0,1.0,1050.0,36.0,16.0,24.0,9657
PRO9658,brinquedos,59.0,801.0,8.0,2150.0,37.0,44.0,30.0,9658
PRO9659,moveis_decoracao,48.0,554.0,4.0,6600.0,35.0,38.0,35.0,9659
PRO9660,informatica_acessorios,60.0,136.0,3.0,250.0,32.0,5.0,16.0,9660
PRO9661,casa_conforto,60.0,217.0,3.0,6500.0,50.0,30.0,40.0,9661
PRO9662,cama_mesa_banho,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,9662
PRO9663,telefonia,45.0,349.0,11.0,100.0,19.0,3.0,11.0,9663
PRO9664,consoles_games,38.0,3291.0,5.0,200.0,17.0,4.0,13.0,9664
PRO9665,malas_acessorios,60.0,424.0,1.0,1150.0,40.0,10.0,35.0,9665
PRO9666,moveis_decoracao,53.0,280.0,1.0,450.0,16.0,6.0,11.0,9666
PRO9667,relogios_presentes,57.0,425.0,5.0,550.0,16.0,2.0,11.0,9667
PRO9668,bebes,10.0,1162.0,2.0,600.0,20.0,8.0,14.0,9668
PRO9669,relogios_presentes,60.0,706.0,6.0,200.0,16.0,2.0,11.0,9669
PRO9670,automotivo,58.0,585.0,3.0,750.0,60.0,8.0,33.0,9670
PRO9671,perfumaria,58.0,219.0,1.0,425.0,21.0,21.0,18.0,9671
PRO9672,cool_stuff,59.0,99.0,1.0,1700.0,20.0,20.0,40.0,9672
PRO9673,eletronicos,30.0,449.0,1.0,150.0,25.0,7.0,16.0,9673
PRO9674,informatica_acessorios,20.0,153.0,3.0,500.0,16.0,15.0,15.0,9674
PRO9675,construcao_ferramentas_jardim,38.0,774.0,1.0,3275.0,21.0,16.0,21.0,9675
PRO9676,utilidades_domesticas,27.0,828.0,1.0,1600.0,25.0,10.0,20.0,9676
PRO9677,utilidades_domesticas,42.0,540.0,4.0,9800.0,31.0,61.0,31.0,9677
PRO9678,informatica_acessorios,57.0,1111.0,3.0,150.0,18.0,16.0,13.0,9678
PRO9679,fashion_roupa_masculina,54.0,275.0,2.0,900.0,40.0,6.0,35.0,9679
PRO9680,relogios_presentes,46.0,410.0,1.0,401.0,17.0,11.0,14.0,9680
PRO9681,moveis_decoracao,56.0,1758.0,3.0,530.0,50.0,23.0,16.0,9681
PRO9682,fashion_bolsas_e_acessorios,42.0,353.0,1.0,250.0,16.0,2.0,11.0,9682
PRO9683,fashion_bolsas_e_acessorios,50.0,731.0,1.0,350.0,16.0,2.0,11.0,9683
PRO9684,moveis_decoracao,56.0,2043.0,5.0,3000.0,69.0,11.0,11.0,9684
PRO9685,relogios_presentes,51.0,449.0,2.0,300.0,16.0,11.0,11.0,9685
PRO9686,moveis_decoracao,41.0,411.0,1.0,4800.0,62.0,6.0,62.0,9686
PRO9687,beleza_saude,42.0,1118.0,1.0,1500.0,19.0,29.0,18.0,9687
PRO9688,utilidades_domesticas,56.0,869.0,1.0,1750.0,30.0,30.0,30.0,9688
PRO9689,cama_mesa_banho,55.0,238.0,1.0,1350.0,40.0,40.0,40.0,9689
PRO9690,moveis_decoracao,63.0,460.0,2.0,800.0,80.0,10.0,60.0,9690
PRO9691,consoles_games,52.0,574.0,1.0,400.0,21.0,10.0,13.0,9691
PRO9692,consoles_games,50.0,361.0,1.0,483.0,24.0,17.0,23.0,9692
PRO9693,cool_stuff,56.0,989.0,1.0,2250.0,42.0,25.0,15.0,9693
PRO9694,,,,,800.0,29.0,11.0,23.0,9694
PRO9695,papelaria,54.0,307.0,2.0,4900.0,22.0,50.0,30.0,9695
PRO9696,alimentos_bebidas,49.0,718.0,1.0,250.0,16.0,16.0,16.0,9696
PRO9697,informatica_acessorios,49.0,409.0,3.0,300.0,16.0,6.0,17.0,9697
PRO9698,audio,36.0,310.0,1.0,290.0,19.0,16.0,18.0,9698
PRO9699,brinquedos,37.0,1354.0,1.0,1400.0,41.0,13.0,20.0,9699
PRO9700,fashion_underwear_e_moda_praia,51.0,1343.0,5.0,300.0,25.0,16.0,11.0,9700
PRO9701,esporte_lazer,54.0,3708.0,1.0,4200.0,31.0,33.0,32.0,9701
PRO9702,construcao_ferramentas_jardim,57.0,217.0,4.0,400.0,25.0,25.0,25.0,9702
PRO9703,esporte_lazer,39.0,369.0,2.0,2700.0,20.0,15.0,15.0,9703
PRO9704,automotivo,58.0,679.0,5.0,5600.0,78.0,4.0,47.0,9704
PRO9705,telefonia,50.0,1140.0,3.0,1158.0,25.0,15.0,23.0,9705
PRO9706,eletroportateis,48.0,1026.0,1.0,518.0,29.0,19.0,23.0,9706
PRO9707,moveis_decoracao,55.0,241.0,1.0,2000.0,36.0,4.0,30.0,9707
PRO9708,ferramentas_jardim,55.0,1463.0,1.0,2350.0,24.0,10.0,35.0,9708
PRO9709,eletrodomesticos,58.0,174.0,1.0,100.0,18.0,8.0,13.0,9709
PRO9710,automotivo,60.0,700.0,1.0,50.0,32.0,2.0,24.0,9710
PRO9711,instrumentos_musicais,53.0,340.0,1.0,900.0,19.0,19.0,14.0,9711
PRO9712,perfumaria,60.0,640.0,1.0,475.0,23.0,9.0,15.0,9712
PRO9713,cama_mesa_banho,57.0,750.0,1.0,1200.0,36.0,8.0,26.0,9713
PRO9714,beleza_saude,48.0,1674.0,2.0,350.0,30.0,5.0,12.0,9714
PRO9715,utilidades_domesticas,43.0,2112.0,8.0,2500.0,50.0,11.0,24.0,9715
PRO9716,moveis_decoracao,56.0,296.0,3.0,1700.0,100.0,7.0,15.0,9716
PRO9717,automotivo,48.0,283.0,1.0,850.0,30.0,30.0,30.0,9717
PRO9718,utilidades_domesticas,63.0,103.0,1.0,2500.0,30.0,6.0,30.0,9718
PRO9719,automotivo,58.0,1146.0,1.0,4000.0,65.0,25.0,25.0,9719
PRO9720,cama_mesa_banho,54.0,478.0,1.0,350.0,16.0,10.0,16.0,9720
PRO9721,beleza_saude,45.0,3059.0,3.0,300.0,23.0,7.0,15.0,9721
PRO9722,beleza_saude,47.0,865.0,2.0,200.0,27.0,8.0,13.0,9722
PRO9723,cool_stuff,48.0,330.0,1.0,1950.0,33.0,44.0,19.0,9723
PRO9724,utilidades_domesticas,39.0,141.0,1.0,530.0,17.0,15.0,19.0,9724
PRO9725,papelaria,32.0,281.0,3.0,400.0,25.0,11.0,14.0,9725
PRO9726,informatica_acessorios,38.0,498.0,1.0,150.0,18.0,8.0,16.0,9726
PRO9727,esporte_lazer,50.0,333.0,3.0,4800.0,50.0,14.0,33.0,9727
PRO9728,brinquedos,60.0,1172.0,4.0,2200.0,31.0,65.0,19.0,9728
PRO9729,papelaria,52.0,977.0,4.0,325.0,23.0,21.0,26.0,9729
PRO9730,beleza_saude,24.0,1253.0,1.0,300.0,16.0,4.0,13.0,9730
PRO9731,fashion_bolsas_e_acessorios,23.0,500.0,4.0,125.0,18.0,17.0,12.0,9731
PRO9732,cama_mesa_banho,43.0,190.0,1.0,400.0,25.0,25.0,20.0,9732
PRO9733,perfumaria,57.0,1424.0,1.0,100.0,18.0,10.0,13.0,9733
PRO9734,informatica_acessorios,52.0,210.0,1.0,200.0,33.0,4.0,27.0,9734
PRO9735,cama_mesa_banho,53.0,356.0,2.0,400.0,60.0,8.0,50.0,9735
PRO9736,moveis_decoracao,40.0,247.0,4.0,10375.0,69.0,8.0,69.0,9736
PRO9737,eletroportateis,49.0,1454.0,3.0,6200.0,30.0,22.0,62.0,9737
PRO9738,papelaria,60.0,638.0,5.0,350.0,20.0,20.0,11.0,9738
PRO9739,brinquedos,55.0,1035.0,2.0,1100.0,53.0,9.0,32.0,9739
PRO9740,bebes,51.0,1202.0,4.0,30000.0,81.0,50.0,50.0,9740
PRO9741,utilidades_domesticas,53.0,575.0,3.0,2800.0,20.0,60.0,20.0,9741
PRO9742,cool_stuff,52.0,394.0,1.0,5000.0,40.0,27.0,37.0,9742
PRO9743,fashion_bolsas_e_acessorios,41.0,412.0,5.0,100.0,16.0,5.0,20.0,9743
PRO9744,beleza_saude,42.0,801.0,1.0,600.0,26.0,9.0,21.0,9744
PRO9745,climatizacao,51.0,781.0,1.0,2150.0,45.0,20.0,21.0,9745
PRO9746,informatica_acessorios,57.0,804.0,5.0,350.0,19.0,7.0,14.0,9746
PRO9747,cama_mesa_banho,53.0,264.0,2.0,1544.0,47.0,15.0,40.0,9747
PRO9748,moveis_escritorio,46.0,2250.0,1.0,11600.0,58.0,20.0,58.0,9748
PRO9749,informatica_acessorios,58.0,344.0,3.0,200.0,21.0,7.0,14.0,9749
PRO9750,beleza_saude,35.0,506.0,2.0,320.0,30.0,6.0,12.0,9750
PRO9751,cama_mesa_banho,60.0,584.0,1.0,2400.0,16.0,50.0,40.0,9751
PRO9752,cama_mesa_banho,55.0,624.0,2.0,450.0,45.0,5.0,37.0,9752
PRO9753,beleza_saude,59.0,486.0,1.0,875.0,18.0,12.0,12.0,9753
PRO9754,market_place,36.0,1339.0,1.0,250.0,19.0,14.0,16.0,9754
PRO9755,eletrodomesticos,53.0,163.0,3.0,300.0,26.0,11.0,11.0,9755
PRO9756,informatica_acessorios,43.0,93.0,2.0,153.0,35.0,19.0,10.0,9756
PRO9757,automotivo,51.0,572.0,2.0,550.0,33.0,27.0,26.0,9757
PRO9758,cama_mesa_banho,56.0,505.0,2.0,200.0,16.0,10.0,16.0,9758
PRO9759,esporte_lazer,59.0,1096.0,9.0,950.0,20.0,20.0,30.0,9759
PRO9760,cama_mesa_banho,52.0,352.0,2.0,400.0,50.0,11.0,11.0,9760
PRO9761,informatica_acessorios,51.0,559.0,3.0,250.0,16.0,4.0,19.0,9761
PRO9762,papelaria,54.0,391.0,2.0,475.0,40.0,35.0,26.0,9762
PRO9763,malas_acessorios,39.0,357.0,3.0,550.0,32.0,42.0,12.0,9763
PRO9764,moveis_decoracao,59.0,2262.0,4.0,500.0,65.0,8.0,13.0,9764
PRO9765,pet_shop,49.0,410.0,2.0,7300.0,45.0,28.0,45.0,9765
PRO9766,,,,,150.0,16.0,2.0,11.0,9766
PRO9767,informatica_acessorios,42.0,226.0,1.0,275.0,13.0,13.0,13.0,9767
PRO9768,brinquedos,63.0,554.0,4.0,21600.0,35.0,60.0,40.0,9768
PRO9769,cama_mesa_banho,41.0,614.0,1.0,950.0,30.0,16.0,16.0,9769
PRO9770,cama_mesa_banho,51.0,529.0,1.0,0.0,30.0,25.0,30.0,9770
