product_id_pref;product_category_name;product_name_lenght;product_description_lenght;product_photos_qty;product_weight_g;product_length_cm;product_height_cm;product_width_cm
PRO7246;beleza_saude;59,0;159,0;2,0;200,0;25,0;15,0;15,0
PRO7247;informatica_acessorios;33,0;1147,0;2,0;200,0;60,0;16,0;11,0
PRO7248;beleza_saude;58,0;418,0;4,0;400,0;15,0;13,0;14,0
PRO7249;cool_stuff;32,0;356,0;2,0;600,0;32,0;4,0;29,0
PRO7250;relogios_presentes;50,0;509,0;2,0;283,0;20,0;13,0;20,0
PRO7251;moveis_decoracao;28,0;929,0;4,0;950,0;25,0;25,0;25,0
PRO7252;cama_mesa_banho;59,0;3863,0;5,0;22250,0;85,0;23,0;68,0
PRO7253;moveis_decoracao;33,0;1183,0;5,0;350,0;68,0;8,0;13,0
PRO7254;telefonia;29,0;341,0;3,0;83,0;19,0;4,0;11,0
PRO7255;climatizacao;60,0;641,0;1,0;4583,0;41,0;47,0;33,0
PRO7256;informatica_acessorios;50,0;801,0;5,0;100,0;16,0;4,0;14,0
PRO7257;beleza_saude;52,0;1877,0;1,0;325,0;16,0;16,0;16,0
PRO7258;cool_stuff;51,0;1279,0;4,0;7750,0;58,0;33,0;61,0
PRO7259;informatica_acessorios;51,0;378,0;1,0;200,0;17,0;13,0;13,0
PRO7260;perfumaria;47,0;902,0;1,0;300,0;16,0;11,0;11,0
PRO7261;telefonia;59,0;777,0;6,0;350,0;17,0;4,0;12,0
PRO7262;artes;50,0;856,0;1,0;5900,0;40,0;10,0;30,0
PRO7263;pet_shop;49,0;701,0;4,0;650,0;25,0;30,0;20,0
PRO7264;pet_shop;52,0;1699,0;2,0;10150,0;50,0;5,0;45,0
PRO7265;cine_foto;45,0;701,0;3,0;150,0;20,0;20,0;20,0
PRO7266;cama_mesa_banho;57,0;293,0;1,0;3650,0;40,0;10,0;30,0
PRO7267;papelaria;56,0;984,0;4,0;250,0;30,0;30,0;30,0
PRO7268;fashion_bolsas_e_acessorios;47,0;726,0;6,0;100,0;16,0;9,0;11,0
PRO7269;;;;;200,0;22,0;14,0;14,0
PRO7270;bebes;56,0;718,0;3,0;5050,0;30,0;5,0;30,0
PRO7271;beleza_saude;49,0;867,0;1,0;600,0;16,0;20,0;15,0
PRO7272;automotivo;52,0;666,0;1,0;700,0;16,0;11,0;11,0
PRO7273;moveis_decoracao;63,0;1747,0;7,0;30000,0;65,0;50,0;70,0
PRO7274;instrumentos_musicais;37,0;284,0;1,0;289,0;37,0;12,0;13,0
PRO7275;beleza_saude;33,0;443,0;1,0;1750,0;23,0;23,0;22,0
PRO7276;brinquedos;46,0;1107,0;1,0;19650,0;75,0;76,0;22,0
PRO7277;moveis_decoracao;59,0;241,0;1,0;700,0;40,0;10,0;34,0
PRO7278;malas_acessorios;49,0;244,0;1,0;700,0;34,0;24,0;21,0
PRO7279;pet_shop;36,0;876,0;1,0;20450,0;35,0;35,0;35,0
PRO7280;telefonia;45,0;169,0;1,0;250,0;16,0;6,0;11,0
PRO7281;pet_shop;59,0;747,0;2,0;1250,0;40,0;20,0;30,0
PRO7282;beleza_saude;36,0;538,0;1,0;350,0;16,0;19,0;12,0
PRO7283;fashion_bolsas_e_acessorios;36,0;822,0;5,0;50,0;18,0;18,0;12,0
PRO7284;moveis_decoracao;51,0;688,0;1,0;250,0;22,0;2,0;32,0
PRO7285;pet_shop;54,0;350,0;1,0;350,0;16,0;4,0;11,0
PRO7286;utilidades_domesticas;21,0;60,0;1,0;667,0;25,0;25,0;26,0
PRO7287;cool_stuff;37,0;697,0;3,0;200,0;18,0;8,0;13,0
PRO7288;beleza_saude;38,0;653,0;1,0;50,0;18,0;12,0;15,0
PRO7289;utilidades_domesticas;55,0;595,0;1,0;1400,0;30,0;30,0;30,0
PRO7290;moveis_decoracao;60,0;1486,0;3,0;1950,0;105,0;3,0;70,0
PRO7291;market_place;42,0;2511,0;4,0;2350,0;22,0;24,0;40,0
PRO7292;relogios_presentes;54,0;606,0;1,0;617,0;22,0;10,0;12,0
PRO7293;brinquedos;31,0;1156,0;1,0;500,0;17,0;10,0;12,0
PRO7294;automotivo;39,0;488,0;4,0;300,0;48,0;5,0;28,0
PRO7295;casa_construcao;52,0;1653,0;3,0;10550,0;40,0;30,0;30,0
PRO7296;automotivo;27,0;496,0;1,0;1933,0;28,0;13,0;14,0
PRO7297;alimentos_bebidas;38,0;916,0;1,0;300,0;21,0;10,0;15,0
PRO7298;automotivo;56,0;596,0;2,0;925,0;60,0;8,0;33,0
PRO7299;bebes;44,0;1135,0;1,0;450,0;25,0;15,0;17,0
PRO7300;beleza_saude;59,0;290,0;2,0;200,0;40,0;5,0;11,0
PRO7301;informatica_acessorios;61,0;240,0;1,0;700,0;18,0;8,0;16,0
PRO7302;cama_mesa_banho;54,0;229,0;1,0;1500,0;40,0;5,0;30,0
PRO7303;construcao_ferramentas_construcao;59,0;1775,0;2,0;1700,0;16,0;11,0;11,0
PRO7304;esporte_lazer;49,0;749,0;2,0;2800,0;35,0;12,0;35,0
PRO7305;automotivo;59,0;1133,0;3,0;825,0;25,0;18,0;23,0
PRO7306;esporte_lazer;45,0;3044,0;1,0;1900,0;27,0;17,0;17,0
PRO7307;cool_stuff;51,0;873,0;3,0;900,0;18,0;9,0;27,0
PRO7308;beleza_saude;60,0;919,0;1,0;150,0;22,0;3,0;15,0
PRO7309;cama_mesa_banho;44,0;232,0;1,0;2200,0;38,0;7,0;31,0
PRO7310;relogios_presentes;59,0;582,0;1,0;263,0;17,0;12,0;13,0
PRO7311;cool_stuff;30,0;262,0;1,0;287,0;25,0;10,0;21,0
PRO7312;construcao_ferramentas_construcao;60,0;327,0;1,0;29500,0;43,0;13,0;43,0
PRO7313;artes_e_artesanato;45,0;379,0;3,0;1250,0;19,0;10,0;22,0
PRO7314;;;;;990,0;18,0;27,0;17,0
PRO7315;moveis_sala;38,0;433,0;1,0;1100,0;31,0;5,0;31,0
PRO7316;relogios_presentes;59,0;870,0;5,0;400,0;16,0;11,0;17,0
PRO7317;esporte_lazer;46,0;894,0;1,0;5000,0;64,0;48,0;22,0
PRO7318;ferramentas_jardim;25,0;273,0;1,0;335,0;21,0;21,0;16,0
PRO7319;fashion_calcados;53,0;408,0;5,0;1400,0;22,0;12,0;33,0
PRO7320;perfumaria;23,0;217,0;2,0;250,0;16,0;11,0;11,0
PRO7321;moveis_decoracao;59,0;669,0;2,0;600,0;16,0;12,0;15,0
PRO7322;livros_interesse_geral;24,0;257,0;2,0;550,0;23,0;3,0;16,0
PRO7323;papelaria;35,0;165,0;1,0;700,0;50,0;18,0;34,0
PRO7324;moveis_decoracao;60,0;782,0;1,0;1150,0;37,0;5,0;28,0
PRO7325;utilidades_domesticas;60,0;396,0;5,0;3600,0;46,0;19,0;32,0
PRO7326;portateis_cozinha_e_preparadores_de_alimentos;58,0;284,0;1,0;1200,0;25,0;33,0;25,0
PRO7327;fashion_bolsas_e_acessorios;43,0;226,0;1,0;200,0;24,0;9,0;16,0
PRO7328;utilidades_domesticas;57,0;488,0;5,0;750,0;28,0;20,0;28,0
PRO7329;relogios_presentes;56,0;184,0;6,0;200,0;16,0;2,0;11,0
PRO7330;cama_mesa_banho;46,0;2377,0;1,0;1700,0;30,0;23,0;11,0
PRO7331;beleza_saude;60,0;950,0;4,0;1300,0;42,0;12,0;11,0
PRO7332;casa_construcao;60,0;456,0;2,0;400,0;16,0;17,0;15,0
PRO7333;beleza_saude;45,0;315,0;2,0;250,0;16,0;5,0;20,0
PRO7334;moveis_decoracao;41,0;1554,0;1,0;300,0;22,0;6,0;20,0
PRO7335;moveis_sala;63,0;745,0;1,0;28100,0;97,0;9,0;75,0
PRO7336;cama_mesa_banho;50,0;465,0;1,0;13350,0;20,0;20,0;20,0
PRO7337;audio;41,0;372,0;4,0;517,0;27,0;22,0;25,0
PRO7338;fashion_bolsas_e_acessorios;55,0;731,0;1,0;200,0;16,0;2,0;20,0
PRO7339;artes_e_artesanato;36,0;576,0;5,0;350,0;32,0;2,0;28,0
PRO7340;brinquedos;39,0;700,0;2,0;500,0;23,0;17,0;11,0
PRO7341;casa_construcao;55,0;523,0;2,0;5350,0;40,0;30,0;40,0
PRO7342;informatica_acessorios;42,0;756,0;9,0;200,0;16,0;2,0;11,0
PRO7343;moveis_decoracao;59,0;1963,0;4,0;1300,0;69,0;11,0;11,0
PRO7344;casa_conforto;58,0;217,0;3,0;2300,0;40,0;20,0;30,0
PRO7345;cama_mesa_banho;54,0;229,0;1,0;1150,0;40,0;5,0;30,0
PRO7346;ferramentas_jardim;57,0;339,0;2,0;1800,0;37,0;22,0;40,0
PRO7347;cool_stuff;42,0;1022,0;3,0;3533,0;37,0;53,0;44,0
PRO7348;papelaria;56,0;781,0;3,0;400,0;44,0;24,0;32,0
PRO7349;automotivo;57,0;1453,0;1,0;300,0;16,0;18,0;15,0
PRO7350;automotivo;34,0;419,0;1,0;9100,0;30,0;60,0;30,0
PRO7351;eletroportateis;59,0;763,0;2,0;200,0;28,0;9,0;18,0
PRO7352;ferramentas_jardim;54,0;1736,0;2,0;1300,0;25,0;14,0;24,0
PRO7353;informatica_acessorios;44,0;1096,0;1,0;575,0;18,0;20,0;18,0
PRO7354;moveis_decoracao;48,0;219,0;2,0;600,0;16,0;5,0;20,0
PRO7355;moveis_decoracao;60,0;454,0;2,0;433,0;47,0;4,0;35,0
PRO7356;construcao_ferramentas_seguranca;57,0;2457,0;1,0;7250,0;31,0;31,0;31,0
PRO7357;utilidades_domesticas;55,0;1733,0;1,0;1818,0;33,0;17,0;26,0
PRO7358;moveis_decoracao;60,0;379,0;1,0;300,0;25,0;2,0;17,0
PRO7359;cama_mesa_banho;60,0;259,0;1,0;1550,0;30,0;5,0;30,0
PRO7360;cama_mesa_banho;59,0;565,0;1,0;750,0;16,0;10,0;16,0
PRO7361;;;;;700,0;43,0;7,0;54,0
PRO7362;perfumaria;58,0;264,0;7,0;400,0;27,0;10,0;15,0
PRO7363;utilidades_domesticas;59,0;1374,0;1,0;2200,0;16,0;44,0;34,0
PRO7364;casa_construcao;53,0;849,0;4,0;600,0;22,0;18,0;22,0
PRO7365;beleza_saude;32,0;650,0;1,0;1200,0;16,0;16,0;16,0
PRO7366;papelaria;45,0;522,0;1,0;350,0;25,0;10,0;17,0
PRO7367;construcao_ferramentas_iluminacao;53,0;1146,0;3,0;300,0;16,0;10,0;16,0
PRO7368;utilidades_domesticas;57,0;594,0;1,0;2800,0;25,0;10,0;17,0
PRO7369;esporte_lazer;43,0;588,0;1,0;135,0;18,0;10,0;13,0
PRO7370;bebes;34,0;514,0;1,0;700,0;36,0;7,0;32,0
PRO7371;informatica_acessorios;50,0;1409,0;3,0;300,0;20,0;9,0;14,0
PRO7372;automotivo;52,0;294,0;1,0;8900,0;105,0;15,0;34,0
PRO7373;sinalizacao_e_seguranca;53,0;1078,0;1,0;250,0;20,0;11,0;15,0
PRO7374;brinquedos;18,0;366,0;1,0;600,0;30,0;16,0;20,0
PRO7375;automotivo;54,0;853,0;3,0;1750,0;24,0;69,0;53,0
PRO7376;artes;35,0;178,0;1,0;350,0;16,0;6,0;11,0
PRO7377;bebes;59,0;121,0;1,0;700,0;39,0;16,0;40,0
PRO7378;automotivo;49,0;725,0;6,0;1850,0;31,0;28,0;28,0
PRO7379;fashion_bolsas_e_acessorios;49,0;1382,0;2,0;350,0;16,0;2,0;20,0
PRO7380;telefonia;50,0;1986,0;1,0;100,0;19,0;5,0;13,0
PRO7381;;;;;200,0;16,0;2,0;11,0
PRO7382;fashion_bolsas_e_acessorios;52,0;264,0;5,0;200,0;16,0;6,0;11,0
PRO7383;artes;34,0;137,0;1,0;250,0;20,0;8,0;11,0
PRO7384;construcao_ferramentas_construcao;59,0;774,0;3,0;850,0;24,0;7,0;24,0
PRO7385;pet_shop;57,0;1573,0;6,0;18150,0;56,0;45,0;51,0
PRO7386;livros_interesse_geral;31,0;1457,0;1,0;1350,0;26,0;15,0;22,0
PRO7387;perfumaria;53,0;521,0;1,0;500,0;16,0;16,0;22,0
PRO7388;moveis_decoracao;52,0;1141,0;3,0;700,0;40,0;11,0;30,0
PRO7389;instrumentos_musicais;60,0;538,0;1,0;3300,0;20,0;20,0;20,0
PRO7390;pet_shop;48,0;761,0;4,0;9150,0;49,0;32,0;35,0
PRO7391;informatica_acessorios;47,0;517,0;1,0;900,0;35,0;15,0;15,0
PRO7392;esporte_lazer;55,0;297,0;3,0;200,0;25,0;25,0;25,0
PRO7393;moveis_decoracao;37,0;314,0;1,0;5300,0;40,0;20,0;40,0
PRO7394;beleza_saude;49,0;1245,0;3,0;1150,0;50,0;10,0;15,0
PRO7395;perfumaria;36,0;561,0;1,0;2303,0;26,0;15,0;23,0
PRO7396;dvds_blu_ray;34,0;785,0;1,0;200,0;20,0;2,0;14,0
PRO7397;automotivo;57,0;370,0;1,0;5600,0;30,0;25,0;25,0
PRO7398;cama_mesa_banho;57,0;364,0;2,0;800,0;45,0;10,0;34,0
PRO7399;eletronicos;60,0;653,0;1,0;401,0;17,0;12,0;15,0
PRO7400;esporte_lazer;51,0;833,0;1,0;1350,0;16,0;16,0;18,0
PRO7401;informatica_acessorios;57,0;782,0;1,0;1900,0;28,0;12,0;33,0
PRO7402;perfumaria;55,0;888,0;1,0;125,0;16,0;7,0;16,0
PRO7403;perfumaria;43,0;232,0;1,0;444,0;20,0;14,0;15,0
PRO7404;bebes;50,0;2181,0;1,0;1288,0;23,0;23,0;26,0
PRO7405;perfumaria;50,0;745,0;2,0;600,0;22,0;16,0;16,0
PRO7406;utilidades_domesticas;56,0;1688,0;4,0;1700,0;16,0;17,0;17,0
PRO7407;artigos_de_natal;43,0;262,0;1,0;600,0;16,0;15,0;11,0
PRO7408;beleza_saude;54,0;643,0;1,0;58,0;16,0;16,0;11,0
PRO7409;brinquedos;43,0;785,0;1,0;250,0;25,0;3,0;18,0
PRO7410;cama_mesa_banho;58,0;709,0;1,0;700,0;30,0;3,0;26,0
PRO7411;;;;;400,0;32,0;15,0;15,0
PRO7412;utilidades_domesticas;29,0;637,0;4,0;500,0;16,0;12,0;12,0
PRO7413;automotivo;49,0;570,0;1,0;1750,0;33,0;27,0;26,0
PRO7414;informatica_acessorios;19,0;1768,0;4,0;1450,0;30,0;8,0;21,0
PRO7415;perfumaria;55,0;1752,0;1,0;250,0;16,0;16,0;15,0
PRO7416;automotivo;60,0;261,0;1,0;375,0;20,0;14,0;18,0
PRO7417;bebes;35,0;1168,0;3,0;7003,0;52,0;30,0;46,0
PRO7418;fashion_calcados;56,0;459,0;2,0;9000,0;16,0;5,0;33,0
PRO7419;sinalizacao_e_seguranca;58,0;1778,0;1,0;1600,0;33,0;13,0;20,0
PRO7420;informatica_acessorios;53,0;1951,0;4,0;550,0;21,0;4,0;14,0
PRO7421;esporte_lazer;36,0;697,0;2,0;270,0;19,0;8,0;10,0
PRO7422;relogios_presentes;44,0;561,0;1,0;600,0;19,0;10,0;15,0
PRO7423;beleza_saude;51,0;423,0;1,0;30000,0;55,0;75,0;61,0
PRO7424;relogios_presentes;38,0;863,0;1,0;285,0;22,0;6,0;15,0
PRO7425;cama_mesa_banho;30,0;352,0;2,0;450,0;45,0;11,0;11,0
PRO7426;moveis_decoracao;61,0;3781,0;1,0;2050,0;33,0;8,0;26,0
PRO7427;automotivo;37,0;2036,0;1,0;600,0;17,0;10,0;24,0
PRO7428;relogios_presentes;56,0;585,0;2,0;270,0;18,0;9,0;12,0
PRO7429;fashion_bolsas_e_acessorios;20,0;144,0;4,0;150,0;16,0;12,0;11,0
PRO7430;beleza_saude;52,0;588,0;1,0;2000,0;30,0;12,0;16,0
PRO7431;malas_acessorios;47,0;221,0;1,0;650,0;46,0;10,0;34,0
PRO7432;automotivo;54,0;159,0;2,0;4800,0;50,0;8,0;20,0
PRO7433;bebes;59,0;708,0;2,0;950,0;39,0;10,0;26,0
PRO7434;brinquedos;49,0;1156,0;1,0;600,0;17,0;10,0;12,0
PRO7435;automotivo;55,0;2527,0;2,0;250,0;20,0;4,0;16,0
PRO7436;automotivo;50,0;216,0;1,0;625,0;25,0;4,0;11,0
PRO7437;moveis_decoracao;38,0;672,0;3,0;1800,0;84,0;10,0;11,0
PRO7438;esporte_lazer;37,0;190,0;1,0;980,0;32,0;26,0;23,0
PRO7439;cama_mesa_banho;60,0;325,0;1,0;1650,0;45,0;15,0;35,0
PRO7440;bebes;34,0;280,0;2,0;450,0;18,0;15,0;18,0
PRO7441;beleza_saude;50,0;915,0;1,0;850,0;23,0;15,0;21,0
PRO7442;cama_mesa_banho;52,0;662,0;1,0;600,0;32,0;5,0;30,0
PRO7443;telefonia;62,0;581,0;2,0;150,0;19,0;5,0;11,0
PRO7444;relogios_presentes;48,0;260,0;2,0;438,0;19,0;15,0;18,0
PRO7445;papelaria;42,0;202,0;3,0;1050,0;29,0;30,0;26,0
PRO7446;cama_mesa_banho;36,0;509,0;1,0;1600,0;54,0;9,0;42,0
PRO7447;brinquedos;34,0;313,0;1,0;633,0;27,0;24,0;23,0
PRO7448;esporte_lazer;32,0;112,0;1,0;850,0;77,0;4,0;45,0
PRO7449;informatica_acessorios;57,0;783,0;2,0;400,0;18,0;15,0;16,0
PRO7450;moveis_escritorio;50,0;2116,0;1,0;10850,0;58,0;28,0;58,0
PRO7451;ferramentas_jardim;32,0;1142,0;2,0;3020,0;35,0;23,0;25,0
PRO7452;telefonia;59,0;2374,0;3,0;350,0;16,0;10,0;12,0
PRO7453;moveis_decoracao;50,0;248,0;1,0;1400,0;40,0;8,0;30,0
PRO7454;beleza_saude;29,0;431,0;1,0;150,0;16,0;5,0;12,0
PRO7455;informatica_acessorios;36,0;265,0;1,0;80,0;18,0;14,0;17,0
PRO7456;cama_mesa_banho;31,0;254,0;1,0;1925,0;38,0;13,0;20,0
PRO7457;esporte_lazer;55,0;2083,0;1,0;498,0;18,0;18,0;18,0
PRO7458;beleza_saude;46,0;1200,0;1,0;500,0;18,0;10,0;13,0
PRO7459;esporte_lazer;53,0;921,0;4,0;150,0;17,0;5,0;11,0
PRO7460;beleza_saude;43,0;295,0;1,0;371,0;20,0;16,0;16,0
PRO7461;relogios_presentes;50,0;380,0;1,0;800,0;19,0;9,0;15,0
PRO7462;esporte_lazer;42,0;236,0;1,0;450,0;30,0;5,0;20,0
PRO7463;pet_shop;51,0;469,0;2,0;3000,0;45,0;47,0;20,0
PRO7464;automotivo;52,0;1771,0;3,0;1750,0;35,0;10,0;45,0
PRO7465;malas_acessorios;56,0;948,0;2,0;9560,0;31,0;45,0;54,0
PRO7466;eletronicos;51,0;825,0;1,0;250,0;18,0;17,0;18,0
PRO7467;livros_interesse_geral;20,0;928,0;1,0;400,0;33,0;6,0;22,0
PRO7468;industria_comercio_e_negocios;56,0;508,0;1,0;11300,0;44,0;34,0;25,0
PRO7469;construcao_ferramentas_construcao;60,0;327,0;1,0;11550,0;33,0;12,0;33,0
PRO7470;utilidades_domesticas;54,0;1862,0;6,0;1300,0;30,0;10,0;30,0
PRO7471;fashion_bolsas_e_acessorios;40,0;360,0;5,0;800,0;16,0;9,0;11,0
PRO7472;utilidades_domesticas;58,0;561,0;4,0;300,0;20,0;20,0;20,0
PRO7473;malas_acessorios;53,0;956,0;1,0;18400,0;53,0;77,0;33,0
PRO7474;automotivo;60,0;574,0;2,0;2300,0;20,0;20,0;20,0
PRO7475;audio;58,0;675,0;2,0;167,0;16,0;4,0;11,0
PRO7476;telefonia;31,0;324,0;1,0;150,0;17,0;17,0;17,0
PRO7477;relogios_presentes;59,0;1057,0;1,0;225,0;28,0;10,0;18,0
PRO7478;bebes;46,0;1057,0;1,0;650,0;36,0;15,0;25,0
PRO7479;pc_gamer;60,0;1532,0;3,0;650,0;16,0;22,0;20,0
PRO7480;automotivo;52,0;156,0;1,0;9050,0;60,0;30,0;30,0
PRO7481;fashion_bolsas_e_acessorios;58,0;373,0;1,0;300,0;20,0;10,0;20,0
PRO7482;fashion_bolsas_e_acessorios;30,0;401,0;3,0;100,0;16,0;11,0;11,0
PRO7483;moveis_decoracao;29,0;257,0;1,0;5350,0;40,0;20,0;40,0
PRO7484;fashion_bolsas_e_acessorios;28,0;807,0;1,0;100,0;16,0;5,0;16,0
PRO7485;casa_conforto;41,0;529,0;1,0;800,0;20,0;20,0;20,0
PRO7486;informatica_acessorios;24,0;308,0;2,0;200,0;19,0;5,0;13,0
PRO7487;automotivo;56,0;893,0;3,0;100,0;24,0;2,0;17,0
PRO7488;beleza_saude;60,0;919,0;1,0;200,0;22,0;3,0;15,0
PRO7489;brinquedos;57,0;354,0;4,0;800,0;45,0;52,0;15,0
PRO7490;beleza_saude;58,0;3408,0;1,0;1250,0;30,0;25,0;30,0
PRO7491;;;;;100,0;16,0;3,0;11,0
PRO7492;industria_comercio_e_negocios;58,0;855,0;2,0;12450,0;46,0;45,0;32,0
PRO7493;utilidades_domesticas;37,0;826,0;1,0;1750,0;16,0;30,0;12,0
PRO7494;cama_mesa_banho;58,0;352,0;2,0;400,0;50,0;11,0;11,0
PRO7495;automotivo;56,0;1600,0;3,0;700,0;16,0;21,0;18,0
PRO7496;malas_acessorios;25,0;912,0;3,0;550,0;16,0;30,0;20,0
PRO7497;cama_mesa_banho;59,0;196,0;1,0;1250,0;35,0;20,0;30,0
PRO7498;moveis_decoracao;64,0;69,0;11,0;1300,0;42,0;11,0;35,0
PRO7499;bebes;49,0;524,0;1,0;250,0;40,0;40,0;30,0
PRO7500;beleza_saude;42,0;2023,0;5,0;700,0;30,0;5,0;20,0
PRO7501;moveis_decoracao;57,0;319,0;1,0;900,0;100,0;11,0;12,0
PRO7502;brinquedos;25,0;168,0;1,0;50,0;16,0;5,0;16,0
PRO7503;beleza_saude;38,0;998,0;4,0;300,0;20,0;11,0;11,0
PRO7504;papelaria;53,0;185,0;1,0;6575,0;48,0;17,0;39,0
PRO7505;moveis_decoracao;36,0;1517,0;2,0;250,0;18,0;10,0;18,0
PRO7506;bebes;46,0;1788,0;7,0;3425,0;41,0;45,0;39,0
PRO7507;cama_mesa_banho;55,0;352,0;2,0;500,0;50,0;11,0;11,0
PRO7508;utilidades_domesticas;48,0;688,0;2,0;3150,0;43,0;27,0;27,0
PRO7509;relogios_presentes;59,0;476,0;2,0;394,0;17,0;11,0;14,0
PRO7510;ferramentas_jardim;54,0;292,0;2,0;3750,0;32,0;14,0;22,0
PRO7511;telefonia;53,0;141,0;2,0;400,0;16,0;6,0;11,0
PRO7512;informatica_acessorios;50,0;703,0;1,0;223,0;19,0;12,0;12,0
PRO7513;cama_mesa_banho;59,0;330,0;2,0;2700,0;40,0;10,0;34,0
PRO7514;utilidades_domesticas;28,0;337,0;1,0;9000,0;50,0;14,0;50,0
PRO7515;beleza_saude;39,0;226,0;1,0;400,0;22,0;19,0;21,0
PRO7516;beleza_saude;56,0;1774,0;1,0;2500,0;30,0;10,0;20,0
PRO7517;moveis_escritorio;48,0;238,0;4,0;2850,0;62,0;4,0;82,0
PRO7518;cama_mesa_banho;54,0;382,0;1,0;3100,0;47,0;21,0;41,0
PRO7519;instrumentos_musicais;35,0;52,0;1,0;1500,0;31,0;4,0;15,0
PRO7520;telefonia;52,0;1311,0;2,0;90,0;19,0;5,0;11,0
PRO7521;moveis_decoracao;48,0;507,0;3,0;1600,0;28,0;27,0;28,0
PRO7522;moveis_decoracao;45,0;2024,0;2,0;600,0;65,0;11,0;13,0
PRO7523;papelaria;50,0;318,0;3,0;6150,0;60,0;20,0;29,0
PRO7524;informatica_acessorios;49,0;563,0;1,0;100,0;18,0;24,0;16,0
PRO7525;fashion_bolsas_e_acessorios;50,0;2164,0;5,0;975,0;33,0;25,0;28,0
PRO7526;cool_stuff;57,0;344,0;4,0;350,0;20,0;5,0;20,0
PRO7527;ferramentas_jardim;33,0;1942,0;1,0;7750,0;54,0;28,0;28,0
PRO7528;perfumaria;39,0;860,0;2,0;480,0;23,0;14,0;17,0
PRO7529;esporte_lazer;56,0;1007,0;2,0;4550,0;20,0;20,0;20,0
PRO7530;cama_mesa_banho;39,0;733,0;1,0;3600,0;38,0;20,0;25,0
PRO7531;;;;;300,0;30,0;6,0;12,0
PRO7532;cama_mesa_banho;53,0;862,0;1,0;800,0;60,0;16,0;43,0
PRO7533;cama_mesa_banho;36,0;441,0;1,0;250,0;16,0;12,0;11,0
PRO7534;informatica_acessorios;51,0;350,0;3,0;600,0;50,0;15,0;25,0
PRO7535;utilidades_domesticas;47,0;485,0;5,0;1700,0;32,0;14,0;28,0
PRO7536;beleza_saude;57,0;543,0;1,0;30000,0;55,0;75,0;61,0
PRO7537;beleza_saude;55,0;1125,0;1,0;333,0;21,0;9,0;21,0
PRO7538;casa_construcao;55,0;918,0;6,0;750,0;16,0;20,0;16,0
PRO7539;construcao_ferramentas_iluminacao;59,0;293,0;1,0;900,0;40,0;40,0;30,0
PRO7540;automotivo;56,0;870,0;2,0;1000,0;30,0;15,0;32,0
PRO7541;beleza_saude;46,0;2123,0;1,0;2229,0;32,0;20,0;21,0
PRO7542;consoles_games;55,0;650,0;2,0;317,0;30,0;23,0;15,0
PRO7543;esporte_lazer;58,0;664,0;1,0;500,0;20,0;20,0;20,0
PRO7544;construcao_ferramentas_construcao;44,0;217,0;1,0;150,0;20,0;3,0;20,0
PRO7545;beleza_saude;42,0;632,0;2,0;250,0;22,0;12,0;17,0
PRO7546;cama_mesa_banho;40,0;729,0;1,0;3300,0;20,0;30,0;30,0
PRO7547;informatica_acessorios;56,0;1360,0;1,0;200,0;16,0;16,0;16,0
PRO7548;beleza_saude;42,0;857,0;1,0;1250,0;30,0;12,0;16,0
PRO7549;automotivo;56,0;660,0;5,0;2900,0;72,0;4,0;44,0
PRO7550;utilidades_domesticas;55,0;151,0;2,0;800,0;16,0;20,0;16,0
PRO7551;cama_mesa_banho;26,0;211,0;1,0;1300,0;40,0;8,0;35,0
PRO7552;eletroportateis;59,0;2916,0;14,0;1500,0;24,0;8,0;24,0
PRO7553;artigos_de_natal;36,0;1245,0;1,0;4450,0;50,0;8,0;45,0
PRO7554;cama_mesa_banho;50,0;463,0;1,0;14300,0;70,0;30,0;60,0
PRO7555;moveis_decoracao;48,0;152,0;2,0;1350,0;25,0;23,0;25,0
PRO7556;esporte_lazer;55,0;710,0;6,0;800,0;27,0;12,0;14,0
PRO7557;beleza_saude;34,0;438,0;1,0;606,0;20,0;14,0;18,0
PRO7558;cama_mesa_banho;46,0;352,0;2,0;550,0;50,0;11,0;11,0
PRO7559;fashion_bolsas_e_acessorios;33,0;353,0;1,0;50,0;17,0;3,0;12,0
PRO7560;cama_mesa_banho;59,0;365,0;1,0;1700,0;35,0;9,0;36,0
PRO7561;informatica_acessorios;57,0;1828,0;1,0;5875,0;25,0;15,0;20,0
PRO7562;cama_mesa_banho;58,0;316,0;2,0;2710,0;44,0;38,0;40,0
PRO7563;bebidas;44,0;857,0;1,0;150,0;18,0;18,0;18,0
PRO7564;informatica_acessorios;52,0;944,0;1,0;100,0;16,0;20,0;20,0
PRO7565;casa_conforto;60,0;214,0;2,0;1350,0;40,0;20,0;30,0
PRO7566;cama_mesa_banho;58,0;340,0;1,0;4325,0;49,0;23,0;38,0
PRO7567;esporte_lazer;44,0;235,0;2,0;2100,0;60,0;15,0;15,0
PRO7568;moveis_decoracao;54,0;649,0;1,0;6900,0;100,0;25,0;25,0
PRO7569;automotivo;31,0;801,0;5,0;1375,0;31,0;30,0;28,0
PRO7570;automotivo;34,0;571,0;2,0;1150,0;54,0;17,0;24,0
PRO7571;bebes;50,0;346,0;1,0;750,0;40,0;5,0;32,0
PRO7572;esporte_lazer;50,0;943,0;3,0;300,0;16,0;10,0;11,0
PRO7573;cama_mesa_banho;63,0;665,0;1,0;2374,0;42,0;11,0;36,0
